6.6,9.9,7.5571,0,6.6,12.818
5.7711,7.7509,6.6,0,6.6,9.9
3.3,3.8662,6.6,0,4.5528,9.2195
3.3,3.3,6.6,0,3.3,6.6
3.3,3.3,6.6,0,1.3695,4.6695
2.4926,2.4926,6.6,0,0,0.45378
0,0,6.6,0,0,0
0,0,6.6,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
29.7,23.1,37.403,13.2,23.1,68.392
41.616,46.2,44.63,22.584,28.581,102.11
37.319,47.483,42.874,32.549,28.411,149.45
31.342,52.585,32.081,30.994,20.081,153.02
38.695,57.091,21.599,25.446,17.996,165.82
36.125,58.023,26.406,24.804,19.424,131.13
13.2,23.1,9.9,9.9,6.6,39.6
12.348,20.788,8.6544,7.5882,5.1861,39.022
6.8929,14.119,6.6,4.27,3.3,29.13
6.6,3.3366,6.6,3.3,0.4275,14.307
2.7958,3.3,4.6206,2.1755,0,9.9
0,3.3,2.9006,0,0,6.6658
0,3.3,0,0,0,0
0,2.4486,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.2,33,26.4,13.2,0,34.156
26.836,52.879,40.294,16.56,9.9,77.321
33.015,48.319,60.075,15.727,13.215,106.18
38.379,64.351,68.232,19.8,21.596,136.21
44.591,71.82,55.858,32.244,16.5,126.01
48.253,64.165,47.964,20.133,16.5,113.58
9.9,19.8,29.7,0,6.6,33
8.3629,17.119,29.652,0,6.6,28.412
6.6,15.157,22.304,0,5.2566,19.636
3.8004,4.2036,14.527,0,0.18598,9.2702
1.1902,3.3,5.6812,0,0,3.6269
0,3.3,0,0,0,3.3
0,0,0,0,0,3.3
0,0,0,0,0,3.3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.2,16.5,23.1,3.3,13.2,38.944
33,35.05,34.958,9.9,16.161,65.328
36.376,41.282,47.97,10.883,13.2,65.49
33.163,51.309,40.308,12.043,21.214,81.387
38.612,56.403,49.901,7.0432,18.828,99.873
31.038,64.707,46.676,13.096,14.936,88.173
3.3,19.8,6.6,6.6,0,13.2
0.87666,13.971,5.5075,4.7029,0,13.2
0,9.9,2.304,1.5324,0,7.4574
0,5.2723,0,0,0,3.3
0,0,0,0,0,3.3
0,0,0,0,0,1.489
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.8,22.569,19.8,3.3,0,39.6
26.4,26.4,41.03,6.6,0,76.721
40.493,46.2,50.553,6.6,2.394,76.634
44.287,56.746,45.596,19.8,0,63.001
45.672,56.384,45.529,15.973,6.2383,58.466
58.31,64.186,55.601,19.895,6.1439,81.185
29.7,36.3,16.5,3.3,3.3,29.7
17.429,29.138,12.742,3.3,3.3,14.314
9.9,20.7,6.3342,3.3,3.3,6.2729
6.2183,14.472,3.3,0.87115,1.5086,0
3.1284,9.9,3.3,0,0,0
0,6.5188,0.31836,0,0,0
0,1.359,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.3,14.826,29.7,3.3,6.6,38.708
18.098,19.8,46.2,6.6,16.5,78.375
20.869,28.567,53.859,6.0709,23.1,106.38
19.894,36.791,46.799,10.789,26.118,132.22
19.231,30.385,50.269,23.1,20.466,131.79
33.675,25.295,48.677,24.302,20.664,108.88
13.2,16.5,19.8,6.6,13.2,29.7
13.2,15.384,14.419,5.0719,8.4423,24.025
6.6706,9.3242,11.502,3.3,4.5602,11.542
2.8529,4.5146,4.1467,3.3,0.4408,2.3203
0,3.3,0,0.59772,0,0
0,3.3,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.4018,23.1,30.809,6.6,3.3,46.002
23.1,43.017,41.054,19.8,9.4658,75.433
28.776,48.656,42.392,22.277,6.6,89.774
37.345,63.66,53.057,31.916,9.9,90.997
44.011,55.042,52.309,35.501,13.35,115.39
27.199,54.593,45.164,18.497,7.0774,99.205
6.6,26.4,16.5,6.6,0,42.9
5.6425,23.223,13.7,5.8853,0,38.446
3.3,15.127,11.566,3.3,0,28.137
0.72794,11.605,6.6998,3.3,0,20.349
0,5.9725,1.1384,3.3,0,14.075
0,0,0,3.17,0,2.8463
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.9341,23.1,6.6,3.3,3.2148,66
7.5218,41.924,17.466,6.8982,3.3,96.789
4.655,37.467,24.971,9.8406,6.6,93.938
17.359,24.51,28.516,13.2,4.8745,73.643
13.513,29.221,29.06,11.505,6.6,65.997
10.943,24.079,20.868,7.0307,13.365,52.103
3.3,3.3,3.3,0,3.3,16.5
1.2759,2.4233,1.924,0,1.1532,13.492
0,0,0,0,0,6.7904
0,0,0,0,0,3.3
0,0,0,0,0,2.5629
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.6,10.686,13.796,3.3,6.6688,22.606
16.798,9.2612,22.175,9.9,9.9,34.854
19.128,11.153,20.148,25.068,9.9,50.894
20.051,26.256,17.691,21.795,7.7319,58.374
18.921,22.439,17.506,12.857,6.6,52.027
14.897,18.238,17.165,9.7229,8.1465,45.329
3.3,6.6,3.3,0,0,6.6
3.3,5.0394,2.1953,0,0,1.7399
3.3,0,0,0,0,0
3.3,0,0,0,0,0
3.3,0,0,0,0,0
3.3,0,0,0,0,0
3.3,0,0,0,0,0
3.3,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.5,18.927,13.2,6.6,0,49.5
25.892,27.53,25.924,16.5,3.3,60.904
29.7,46.2,46.302,13.577,3.3,70.84
30.419,48.112,36.488,11.706,9.9,61.404
26.574,30.63,32.58,6.0414,16.5,50.717
18.005,15.437,26.586,3.3,17.398,57.938
9.9,0,6.6,0,9.9,6.6
4.5098,0,1.0334,0,8.2619,6.6
0,0,0,0,3.6932,5.6575
0,0,0,0,0.88085,3.2483
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.2,9.9,23.1,6.6,13.2,60.763
26.4,20.212,38.506,6.6,23.1,83.11
40.209,28.88,41.894,11.372,27.872,98.32
54.265,23.615,38.51,9.9,33.855,107.64
52.576,22.83,25.088,15.232,31.195,88.712
32.268,22.506,16.364,8.672,23.085,103.06
3.3,6.6,9.9,0,9.9,23.1
1.9656,4.6465,6.7795,0,8.0863,20.421
0,3.3,0.84057,0,3.3,11.803
0,0.50119,0,0,3.3,3.3
0,0,0,0,3.3,3.3
0,0,0,0,2.364,3.3
0,0,0,0,0,3.3
0,0,0,0,0,3.3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.0428,19.8,19.8,3.3,6.6,54.773
16.5,34.384,39.6,13.2,6.6,85.796
19.8,48.03,45.223,13.144,12.29,107.66
29.779,53.786,37.813,11.76,16.5,87.189
44.767,48.385,45.966,11.643,17.932,95.503
31.854,43.082,37.659,14.44,18.735,87.233
6.6,13.2,13.2,3.3,6.6,42.9
4.3083,9.55,13.2,1.5373,6.6,36.908
2.1039,4.0732,7.0609,0,6.1624,20.1
0,1.6154,0,0,0.49833,4.748
0,0,0,0,0,2.8778
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.8,14.426,25.279,3.3,0,34.723
38.889,39.6,41.079,9.9,6.6,69.346
47.014,51.687,54.468,18.242,16.5,84.352
38.134,44.186,61.096,14.43,23.1,86.847
27.743,45.807,57.756,24.582,22.767,94.329
23.28,41.078,58.223,17.086,9.0523,86.396
9.9,16.5,26.4,0,0,36.3
7.6287,11.421,24.88,0,0,28.79
0.01676,8.0734,12.634,0,0,18.526
0,6.6,5.5671,0,0,12.019
0,6.6,3.3,0,0,2.9209
0,4.2517,3.3,0,0,0
0,3.3,0.52474,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.3,16.5,26.4,6.6,0,42.9
9.7531,33,40.269,0.74674,3.3,89.023
29.7,52.8,64.369,6.6,16.5,116.31
33.325,63.27,65.59,6.6,25.872,130.45
38.631,52.465,67.854,22.33,26.4,144.85
29.672,59.288,57.225,19.163,29.069,121.73
13.2,9.9,6.6,6.6,16.5,39.6
12.47,6.9041,6.6,5.8698,10.732,34.261
5.831,6.6,3.3903,3.3,2.7544,21.575
