0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0067635,0.007101675,0.006425325,0.00689877
0.052056,0.0546588,0.0494532,0.05309712
0.2254545,0.236727225,0.214181775,0.22996359
0.3981255,0.418031775,0.378219225,0.40608801
0.522328,0.5484444,0.4962116,0.53277456
0.604462,0.6346851,0.5742389,0.61655124
0.637381,0.66925005,0.60551195,0.65012862
0.6524925,0.685117125,0.619867875,0.66554235
0.6355295,0.667305975,0.603753025,0.64824009
0.581216,0.6102768,0.5521552,0.59284032
0.4890425,0.513494625,0.464590375,0.49882335
0.3499425,0.367439625,0.332445375,0.35694135
0.169712,0.1781976,0.1612264,0.17310624
0.025033,0.02628465,0.02378135,0.02553366
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0063565,0.006674325,0.006038675,0.00648363
0.05201,0.0546105,0.0494095,0.0530502
0.230829,0.24237045,0.21928755,0.23544558
0.407417,0.42778785,0.38704615,0.41556534
0.534002,0.5607021,0.5073019,0.54468204
0.6124075,0.643027875,0.581787125,0.62465565
0.658284,0.6911982,0.6253698,0.67144968
0.670884,0.7044282,0.6373398,0.68430168
0.6506485,0.683180925,0.618116075,0.66366147
0.5928985,0.622543425,0.563253575,0.60475647
0.497798,0.5226879,0.4729081,0.50775396
0.3544975,0.372222375,0.336772625,0.36158745
0.1720845,0.180688725,0.163480275,0.17552619
0.0254805,0.026754525,0.024206475,0.02599011
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.005724,0.0060102,0.0054378,0.00583848
0.050173,0.05268165,0.04766435,0.05117646
0.2241875,0.235396875,0.212978125,0.22867125
0.398489,0.41841345,0.37856455,0.40645878
0.526204,0.5525142,0.4998938,0.53672808
0.6013895,0.631458975,0.571320025,0.61341729
0.6428595,0.675002475,0.610716525,0.65571669
0.6542635,0.686976675,0.621550325,0.66734877
0.633429,0.66510045,0.60175755,0.64609758
0.519689,0.54567345,0.49370455,0.53008278
0.1480325,0.155434125,0.140630875,0.15099315
0.182987,0.19213635,0.17383765,0.18664674
0.102113,0.10721865,0.09700735,0.10415526
0.0253275,0.026593875,0.024061125,0.02583405
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001675,0.00175875,0.00159125,0.0017085
0.047922,0.0503181,0.0455259,0.04888044
0.219992,0.2309916,0.2089924,0.22439184
0.3969765,0.416825325,0.377127675,0.40491603
0.523365,0.54953325,0.49719675,0.5338323
0.598808,0.6287484,0.5688676,0.61078416
0.6397285,0.671714925,0.607742075,0.65252307
0.6588445,0.691786725,0.625902275,0.67202139
0.6394715,0.671445075,0.607497925,0.65226093
0.587568,0.6169464,0.5581896,0.59931936
0.4936525,0.518335125,0.468969875,0.50352555
0.3524395,0.370061475,0.334817525,0.35948829
0.1723985,0.181018425,0.163778575,0.17584647
0.025721,0.02700705,0.02443495,0.02623542
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0044425,0.004664625,0.004220375,0.00453135
0.048073,0.05047665,0.04566935,0.04903446
0.224173,0.23538165,0.21296435,0.22865646
0.4011055,0.421160775,0.381050225,0.40912761
0.534683,0.56141715,0.50794885,0.54537666
0.6213975,0.652467375,0.590327625,0.63382545
0.66688,0.700224,0.633536,0.6802176
0.6876665,0.722049825,0.653283175,0.70141983
0.6623985,0.695518425,0.629278575,0.67564647
0.606624,0.6369552,0.5762928,0.61875648
0.5087195,0.534155475,0.483283525,0.51889389
0.3649035,0.383148675,0.346658325,0.37220157
0.177376,0.1862448,0.1685072,0.18092352
0.026124,0.0274302,0.0248178,0.02664648
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0043365,0.004553325,0.004119675,0.00442323
0.0493935,0.051863175,0.046923825,0.05038137
0.2303265,0.241842825,0.218810175,0.23493303
0.4104345,0.430956225,0.389912775,0.41864319
0.5394315,0.566403075,0.512459925,0.55022013
0.6145345,0.645261225,0.583807775,0.62682519
0.6548375,0.687579375,0.622095625,0.66793425
0.6643435,0.697560675,0.631126325,0.67763037
0.6443045,0.676519725,0.612089275,0.65719059
0.591643,0.62122515,0.56206085,0.60347586
0.500119,0.52512495,0.47511305,0.51012138
0.35996,0.377958,0.341962,0.3671592
0.17823,0.1871415,0.1693185,0.1817946
0.0265545,0.027882225,0.025226775,0.02708559
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.003514,0.0036897,0.0033383,0.00358428
0.047106,0.0494613,0.0447507,0.04804812
0.2225155,0.233641275,0.211389725,0.22696581
0.399265,0.41922825,0.37930175,0.4072503
0.527511,0.55388655,0.50113545,0.53806122
0.6088345,0.639276225,0.578392775,0.62101119
0.652351,0.68496855,0.61973345,0.66539802
0.665632,0.6989136,0.6323504,0.67894464
0.6479295,0.680325975,0.615533025,0.66088809
0.5948865,0.624630825,0.565142175,0.60678423
0.5002965,0.525311325,0.475281675,0.51030243
0.3594065,0.377376825,0.341436175,0.36659463
0.178545,0.18747225,0.16961775,0.1821159
0.0267155,0.028051275,0.025379725,0.02724981
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.002712,0.0028476,0.0025764,0.00276624
0.045795,0.04808475,0.04350525,0.0467109
0.2231445,0.234301725,0.211987275,0.22760739
0.4036865,0.423870825,0.383502175,0.41176023
0.5325635,0.559191675,0.505935325,0.54321477
0.61216,0.642768,0.581552,0.6244032
0.6530865,0.685740825,0.620432175,0.66614823
0.6679185,0.701314425,0.634522575,0.68127687
0.6508085,0.683348925,0.618268075,0.66382467
0.5993825,0.629351625,0.569413375,0.61137015
0.505123,0.53037915,0.47986685,0.51522546
0.364184,0.3823932,0.3459748,0.37146768
0.180971,0.19001955,0.17192245,0.18459042
0.0270105,0.028361025,0.025659975,0.02755071
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0019205,0.002016525,0.001824475,0.00195891
0.044452,0.0466746,0.0422294,0.04534104
0.221001,0.23205105,0.20995095,0.22542102
0.4025055,0.422630775,0.382380225,0.41055561
0.5349575,0.561705375,0.508209625,0.54565665
0.612861,0.64350405,0.58221795,0.62511822
0.662762,0.6959001,0.6296239,0.67601724
0.677592,0.7114716,0.6437124,0.69114384
0.659206,0.6921663,0.6262457,0.67239012
0.6044385,0.634660425,0.574216575,0.61652727
0.508732,0.5341686,0.4832954,0.51890664
0.3681775,0.386586375,0.349768625,0.37554105
0.183399,0.19256895,0.17422905,0.18706698
0.02744,0.028812,0.026068,0.0279888
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0013135,0.001379175,0.001247825,0.00133977
0.0439415,0.046138575,0.041744425,0.04482033
0.221609,0.23268945,0.21052855,0.22604118
0.403663,0.42384615,0.38347985,0.41173626
0.532769,0.55940745,0.50613055,0.54342438
0.6220195,0.653120475,0.590918525,0.63445989
0.664118,0.6973239,0.6309121,0.67740036
0.6737475,0.707434875,0.640060125,0.68722245
0.657776,0.6906648,0.6248872,0.67093152
0.603055,0.63320775,0.57290225,0.6151161
0.508619,0.53404995,0.48318805,0.51879138
0.366095,0.38439975,0.34779025,0.3734169
0.182621,0.19175205,0.17348995,0.18627342
0.0273265,0.028692825,0.025960175,0.02787303
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.000539,0.00056595,0.00051205,0.00054978
0.042816,0.0449568,0.0406752,0.04367232
0.218406,0.2293263,0.2074857,0.22277412
0.400259,0.42027195,0.38024605,0.40826418
0.532252,0.5588646,0.5056394,0.54289704
0.6201075,0.651112875,0.589102125,0.63250965
0.6585505,0.691478025,0.625622975,0.67172151
0.681812,0.7159026,0.6477214,0.69544824
0.658667,0.69160035,0.62573365,0.67184034
0.6030555,0.633208275,0.572902725,0.61511661
0.5072095,0.532569975,0.481849025,0.51735369
0.365667,0.38395035,0.34738365,0.37298034
0.1828095,0.191949975,0.173669025,0.18646569
0.02737,0.0287385,0.0260015,0.0279174
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.041014,0.0430647,0.0389633,0.04183428
0.211768,0.2223564,0.2011796,0.21600336
0.3905585,0.410086425,0.371030575,0.39836967
0.5249425,0.551189625,0.498695375,0.53544135
0.6087785,0.639217425,0.578339575,0.62095407
0.655443,0.68821515,0.62267085,0.66855186
0.6669725,0.700321125,0.633623875,0.68031195
0.6474715,0.679845075,0.615097925,0.66042093
0.596285,0.62609925,0.56647075,0.6082107
0.5015765,0.526655325,0.476497675,0.51160803
0.363059,0.38121195,0.34490605,0.37032018
0.181591,0.19067055,0.17251145,0.18522282
0.0273,0.028665,0.025935,0.027846
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0402615,0.042274575,0.038248425,0.04106673
0.211529,0.22210545,0.20095255,0.21575958
0.392774,0.4124127,0.3731353,0.40062948
0.522372,0.5484906,0.4962534,0.53281944
0.604891,0.63513555,0.57464645,0.61698882
0.648236,0.6806478,0.6158242,0.66120072
0.661816,0.6949068,0.6287252,0.67505232
0.6472575,0.679620375,0.614894625,0.66020265
0.595761,0.62554905,0.56597295,0.60767622
0.500802,0.5258421,0.4757619,0.51081804
0.36168,0.379764,0.343596,0.3689136
0.1811695,0.190227975,0.172111025,0.18479289
0.0271895,0.028548975,0.025830025,0.02773329
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0391625,0.041120625,0.037204375,0.03994575
0.209048,0.2195004,0.1985956,0.21322896
0.390521,0.41004705,0.37099495,0.39833142
0.522986,0.5491353,0.4968367,0.53344572
0.6030055,0.633155775,0.572855225,0.61506561
0.6519385,0.684535425,0.619341575,0.66497727
0.676638,0.7104699,0.6428061,0.69017076
0.6558325,0.688624125,0.623040875,0.66894915
0.600009,0.63000945,0.57000855,0.61200918
0.506835,0.53217675,0.48149325,0.5169717
0.3657785,0.384067425,0.347489575,0.37309407
0.1835765,0.192755325,0.174397675,0.18724803
0.0274915,0.028866075,0.026116925,0.02804133
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0385875,0.040516875,0.036658125,0.03935925
0.2095925,0.220072125,0.199112875,0.21378435
0.391832,0.4114236,0.3722404,0.39966864
0.5272915,0.553656075,0.500926925,0.53783733
0.6077885,0.638177925,0.577399075,0.61994427
0.651783,0.68437215,0.61919385,0.66481866
0.669815,0.70330575,0.63632425,0.6832113
0.656254,0.6890667,0.6234413,0.66937908
0.6033835,0.633552675,0.573214325,0.61545117
0.5079325,0.533329125,0.482535875,0.51809115
0.366296,0.3846108,0.3479812,0.37362192
0.1843445,0.193561725,0.175127275,0.18803139
0.0277135,0.029099175,0.026327825,0.02826777
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.026139,0.02744595,0.02483205,0.02666178
0.070061,0.07356405,0.06655795,0.07146222
0.109393,0.11486265,0.10392335,0.11158086
0.135451,0.14222355,0.12867845,0.13816002
0.1326135,0.139244175,0.125982825,0.13526577
0.16858,0.177009,0.160151,0.1719516
0.247536,0.2599128,0.2351592,0.25248672
0.461576,0.4846548,0.4384972,0.47080752
0.6049845,0.635233725,0.574735275,0.61708419
0.5111885,0.536747925,0.485629075,0.52141227
0.3699525,0.388450125,0.351454875,0.37735155
0.1856635,0.194946675,0.176380325,0.18937677
0.027775,0.02916375,0.02638625,0.0283305
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0310375,0.032589375,0.029485625,0.03165825
0.0935455,0.098222775,0.088868225,0.09541641
0.2049575,0.215205375,0.194709625,0.20905665
0.3767355,0.395572275,0.357898725,0.38427021
0.61067,0.6412035,0.5801365,0.6228834
0.6562805,0.689094525,0.623466475,0.66940611
0.669939,0.70343595,0.63644205,0.68333778
0.6511505,0.683708025,0.618592975,0.66417351
0.6000875,0.630091875,0.570083125,0.61208925
0.506398,0.5317179,0.4810781,0.51652596
0.3673555,0.385723275,0.348987725,0.37470261
0.1848685,0.194111925,0.175625075,0.18856587
0.027712,0.0290976,0.0263264,0.02826624
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0359595,0.037757475,0.034161525,0.03667869
0.2033285,0.213494925,0.193162075,0.20739507
0.388296,0.4077108,0.3688812,0.39606192
0.5262585,0.552571425,0.499945575,0.53678367
0.6076215,0.638002575,0.577240425,0.61977393
0.6548495,0.687591975,0.622107025,0.66794649
0.676074,0.7098777,0.6422703,0.68959548
0.657209,0.69006945,0.62434855,0.67035318
0.6017525,0.631840125,0.571664875,0.61378755
0.5084435,0.533865675,0.483021325,0.51861237
0.3677735,0.386162175,0.349384825,0.37512897
0.1853745,0.194643225,0.176105775,0.18908199
0.027754,0.0291417,0.0263663,0.02830908
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0356625,0.037445625,0.033879375,0.03637575
0.2054855,0.215759775,0.195211225,0.20959521
0.394953,0.41470065,0.37520535,0.40285206
0.5290225,0.555473625,0.502571375,0.53960295
0.611187,0.64174635,0.58062765,0.62341074
0.661433,0.69450465,0.62836135,0.67466166
0.6731655,0.706823775,0.639507225,0.68662881
0.6526545,0.685287225,0.620021775,0.66570759
0.606324,0.6366402,0.5760078,0.61845048
0.5142785,0.539992425,0.488564575,0.52456407
0.3720315,0.390633075,0.353429925,0.37947213
0.186699,0.19603395,0.17736405,0.19043298
0.0276945,0.029079225,0.026309775,0.02824839
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0350915,0.036846075,0.033336925,0.03579333
0.205445,0.21571725,0.19517275,0.2095539
0.392793,0.41243265,0.37315335,0.40064886
0.526744,0.5530812,0.5004068,0.53727888
0.6116165,0.642197325,0.581035675,0.62384883
0.6558835,0.688677675,0.623089325,0.66900117
0.672362,0.7059801,0.6387439,0.68580924
0.6610515,0.694104075,0.627998925,0.67427253
0.6065185,0.636844425,0.576192575,0.61864887
0.516365,0.54218325,0.49054675,0.5266923
0.374984,0.3937332,0.3562348,0.38248368
0.1892335,0.198695175,0.179771825,0.19301817
0.0278385,0.029230425,0.026446575,0.02839527
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.034117,0.03582285,0.03241115,0.03479934
0.202472,0.2125956,0.1923484,0.20652144
0.3881,0.407505,0.368695,0.395862
0.5210655,0.547118775,0.495012225,0.53148681
0.606659,0.63699195,0.57632605,0.61879218
0.653408,0.6860784,0.6207376,0.66647616
0.670208,0.7037184,0.6366976,0.68361216
0.6553045,0.688069725,0.622539275,0.66841059
0.601524,0.6316002,0.5714478,0.61355448
0.5068215,0.532162575,0.481480425,0.51695793
0.367819,0.38620995,0.34942805,0.37517538
0.187143,0.19650015,0.17778585,0.19088586
0.027701,0.02908605,0.02631595,0.02825502
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.033154,0.0348117,0.0314963,0.03381708
0.199357,0.20932485,0.18938915,0.20334414
0.3854785,0.404752425,0.366204575,0.39318807
0.5239855,0.550184775,0.497786225,0.53446521
0.606787,0.63712635,0.57644765,0.61892274
0.6461085,0.678413925,0.613803075,0.65903067
0.6678965,0.701291325,0.634501675,0.68125443
0.651024,0.6835752,0.6184728,0.66404448
0.601385,0.63145425,0.57131575,0.6134127
0.507793,0.53318265,0.48240335,0.51794886
0.3680195,0.386420475,0.349618525,0.37537989
0.0928545,0.097497225,0.088211775,0.09471159
0.027335,0.02870175,0.02596825,0.0278817
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0318665,0.033459825,0.030273175,0.03250383
0.194558,0.2042859,0.1848301,0.19844916
0.3807615,0.399799575,0.361723425,0.38837673
0.5184005,0.544320525,0.492480475,0.52876851
0.6028945,0.633039225,0.572749775,0.61495239
0.6463105,0.678626025,0.613994975,0.65923671
0.6628875,0.696031875,0.629743125,0.67614525
0.64706,0.679413,0.614707,0.6600012
0.59184,0.621432,0.562248,0.6036768
0.5025195,0.527645475,0.477393525,0.51256989
0.366377,0.38469585,0.34805815,0.37370454
0.1846915,0.193926075,0.175456925,0.18838533
0.0269615,0.028309575,0.025613425,0.02750073
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0315925,0.033172125,0.030012875,0.03222435
0.1964635,0.206286675,0.186640325,0.20039277
0.385481,0.40475505,0.36620695,0.39319062
0.520327,0.54634335,0.49431065,0.53073354
0.6069485,0.637295925,0.576601075,0.61908747
0.649285,0.68174925,0.61682075,0.6622707
0.6721445,0.705751725,0.638537275,0.68558739
0.6592325,0.692194125,0.626270875,0.67241715
0.6068335,0.637175175,0.576491825,0.61897017
0.512593,0.53822265,0.48696335,0.52284486
0.372155,0.39076275,0.35354725,0.3795981
0.187837,0.19722885,0.17844515,0.19159374
0.0271435,0.028500675,0.025786325,0.02768637
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0312795,0.032843475,0.029715525,0.03190509
0.1965595,0.206387475,0.186731525,0.20049069
0.3835895,0.402768975,0.364410025,0.39126129
0.52119,0.5472495,0.4951305,0.5316138
0.6073215,0.637687575,0.576955425,0.61946793
0.652363,0.68498115,0.61974485,0.66541026
0.675017,0.70876785,0.64126615,0.68851734
0.656666,0.6894993,0.6238327,0.66979932
0.603143,0.63330015,0.57298585,0.61520586
0.512053,0.53765565,0.48645035,0.52229406
0.371939,0.39053595,0.35334205,0.37937778
0.1878465,0.197238825,0.178454175,0.19160343
0.026857,0.02819985,0.02551415,0.02739414
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.030234,0.0317457,0.0287223,0.03083868
0.193939,0.20363595,0.18424205,0.19781778
0.3782755,0.397189275,0.359361725,0.38584101
0.515875,0.54166875,0.49008125,0.5261925
0.6042105,0.634421025,0.573999975,0.61629471
0.655437,0.68820885,0.62266515,0.66854574
0.672614,0.7062447,0.6389833,0.68606628
0.6563045,0.689119725,0.623489275,0.66943059
0.603118,0.6332739,0.5729621,0.61518036
0.511034,0.5365857,0.4854823,0.52125468
0.3710475,0.389599875,0.352495125,0.37846845
0.1873035,0.196668675,0.177938325,0.19104957
0.026623,0.02795415,0.02529185,0.02715546
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0296965,0.031181325,0.028211675,0.03029043
0.193672,0.2033556,0.1839884,0.19754544
0.381447,0.40051935,0.36237465,0.38907594
0.5172895,0.543153975,0.491425025,0.52763529
0.6058095,0.636099975,0.575519025,0.61792569
0.659347,0.69231435,0.62637965,0.67253394
0.676406,0.7102263,0.6425857,0.68993412
0.6538865,0.686580825,0.621192175,0.66696423
0.6019755,0.632074275,0.571876725,0.61401501
0.5105855,0.536114775,0.485056225,0.52079721
0.3708525,0.389395125,0.352309875,0.37826955
0.187233,0.19659465,0.17787135,0.19097766
0.026387,0.02770635,0.02506765,0.02691474
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0290955,0.030550275,0.027640725,0.02967741
0.1934405,0.203112525,0.183768475,0.19730931
0.383709,0.40289445,0.36452355,0.39138318
0.5213865,0.547455825,0.495317175,0.53181423
0.616529,0.64735545,0.58570255,0.62885958
0.65723,0.6900915,0.6243685,0.6703746
0.666369,0.69968745,0.63305055,0.67969638
0.6531845,0.685843725,0.620525275,0.66624819
0.608067,0.63847035,0.57766365,0.62022834
0.5156335,0.541415175,0.489851825,0.52594617
0.374307,0.39302235,0.35559165,0.38179314
0.1884615,0.197884575,0.179038425,0.19223073
0.02611,0.0274155,0.0248045,0.0266322
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0289195,0.030365475,0.027473525,0.02949789
0.19557,0.2053485,0.1857915,0.1994814
0.387807,0.40719735,0.36841665,0.39556314
0.525138,0.5513949,0.4988811,0.53564076
0.614619,0.64534995,0.58388805,0.62691138
0.656756,0.6895938,0.6239182,0.66989112
0.6772435,0.711105675,0.643381325,0.69078837
0.662613,0.69574365,0.62948235,0.67586526
0.611891,0.64248555,0.58129645,0.62412882
0.51564,0.541422,0.489858,0.5259528
0.3727225,0.391358625,0.354086375,0.38017695
0.188892,0.1983366,0.1794474,0.19266984
0.0260405,0.027342525,0.024738475,0.02656131
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0279685,0.029366925,0.026570075,0.02852787
0.19142,0.200991,0.181849,0.1952484
0.380141,0.39914805,0.36113395,0.38774382
0.517607,0.54348735,0.49172665,0.52795914
0.6101175,0.640623375,0.579611625,0.62231985
0.6574055,0.690275775,0.624535225,0.67055361
0.6741365,0.707843325,0.640429675,0.68761923
0.6588595,0.691802475,0.625916525,0.67203669
0.6069135,0.637259175,0.576567825,0.61905177
0.5144845,0.540208725,0.488760275,0.52477419
0.373848,0.3925404,0.3551556,0.38132496
0.188509,0.19793445,0.17908355,0.19227918
0.02568,0.026964,0.024396,0.0261936
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.027896,0.0292908,0.0265012,0.02845392
0.19512,0.204876,0.185364,0.1990224
0.386945,0.40629225,0.36759775,0.3946839
0.5289525,0.555400125,0.502504875,0.53953155
0.6219265,0.653022825,0.590830175,0.63436503
0.6685745,0.702003225,0.635145775,0.68194599
0.6853685,0.719636925,0.651100075,0.69907587
0.669648,0.7031304,0.6361656,0.68304096
0.6180235,0.648924675,0.587122325,0.63038397
0.5225585,0.548686425,0.496430575,0.53300967
0.3794315,0.398403075,0.360459925,0.38702013
0.189969,0.19946745,0.18047055,0.19376838
0.025375,0.02664375,0.02410625,0.0258825
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.027492,0.0288666,0.0261174,0.02804184
0.1962865,0.206100825,0.186472175,0.20021223
0.3898485,0.409340925,0.370356075,0.39764547
0.530407,0.55692735,0.50388665,0.54101514
0.6231475,0.654304875,0.591990125,0.63561045
0.6648085,0.698048925,0.631568075,0.67810467
0.676704,0.7105392,0.6428688,0.69023808
0.663933,0.69712965,0.63073635,0.67721166
0.6103295,0.640845975,0.579813025,0.62253609
0.517895,0.54378975,0.49200025,0.5282529
0.377081,0.39593505,0.35822695,0.38462262
0.189701,0.19918605,0.18021595,0.19349502
0.025029,0.02628045,0.02377755,0.02552958
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
