"item","Demanda","Valor","addValue"
"2017-09-28 09","43059.475","1.400458",""
"2017-09-28 10","46692.397","1.518614",""
"2017-09-28 11","47869.447","1.556896",""
"2017-09-28 12","47042.476","1.53",""
"2017-09-28 13","48061.811","1.563152",""
"2017-09-28 14","47625.724","1.54897",""
"2017-09-28 15","48990.134","1.593346",""
"2017-09-28 16","48309.975","1.571224",""
"2017-09-28 17","46754.939","1.520648",""
"2017-09-28 18","41708.725","1.356526",""
"2017-09-28 19","37875.214","1.22007",""
"2017-09-28 20","39389.823","1.268859",""
"2017-09-28 21","44025.816","1.418198",""
"2017-09-28 22","43847.861","1.412465",""
"2017-09-28 23","41148.136","1.325499",""
"2017-09-28 24","38976.264","1.255538",""
"2017-09-29 01","34857.011","1.092404",""
"2017-09-29 02","31295.609","0.978793",""
"2017-09-29 03","28742.886","0.865931",""
"2017-09-29 04","27863.643","0.835886",""
"2017-09-29 05","28015.847","0.840452",""
"2017-09-29 06","28374.678","0.882005",""
"2017-09-29 07","32524.807","1.019313",""
"2017-09-29 08","37142.298","1.164023",""
"2017-09-29 09","42096.987","1.348857",""
"2017-09-29 10","45499.081","1.457866",""
"2017-09-29 11","48217.377","1.544964",""
"2017-09-29 12","48534.182","1.555115",""
"2017-09-29 13","47612.158","1.525572",""
"2017-09-29 14","46541.952","1.491282",""
"2017-09-29 15","46947.494","1.504276",""
"2017-09-29 16","45764.468","1.466369",""
"2017-09-29 17","43127.603","1.38188",""
"2017-09-29 18","38900.356","1.246431",""
"2017-09-29 19","36396.949","1.159249",""
"2017-09-29 20","38405.171","1.223211",""
"2017-09-29 21","42527.588","1.354511",""
"2017-09-29 22","42178.22","1.343384",""
"2017-09-29 23","39785.428","1.267173",""
"2017-09-29 24","38313.084","1.220279",""
"2017-09-30 01","35063.285","1.094392",""
"2017-09-30 02","31597.876","0.986229",""
"2017-09-30 03","28993.146","0.873471",""
"2017-09-30 04","27149.528","0.814463",""
"2017-09-30 05","26688.45","0.800632",""
"2017-09-30 06","26677.675","0.800308",""
"2017-09-30 07","27687.288","0.830595",""
"2017-09-30 08","27922.476","0.744974",""
"2017-09-30 09","31070.772","0.704031",""
"2017-09-30 10","35150.978","0.863792",""
"2017-09-30 11","38500.03","1.204116",""
"2017-09-30 12","40693.318","1.277907",""
"2017-09-30 13","40620.651","1.275625",""
"2017-09-30 14","40323.55","1.266296",""
"2017-09-30 15","39344.454","1.235549",""
"2017-09-30 16","39322.474","1.20976",""
"2017-09-30 17","38296.904","1.165986",""
"2017-09-30 18","38303.547","1.166188",""
"2017-09-30 19","38818.826","1.174443",""
"2017-09-30 20","40384.765","1.25533",""
"2017-09-30 21","42090.347","1.327152",""
"2017-09-30 22","41182.231","1.298518",""
"2017-09-30 23","37765.125","1.169079",""
"2017-09-30 24","34584.947","1.04635",""
"2017-10-01 01","31217.324","0.912083",""
"2017-10-01 02","27882.175","0.814639",""
"2017-10-01 03","25352.835","0.740739",""
"2017-10-01 04","23802.284","0.689362",""
"2017-10-01 05","23018.386","0.640228",""
"2017-10-01 06","22593.474","0.628409",""
"2017-10-01 07","23209.748","0.64555",""
"2017-10-01 08","22650.088","0.616979",""
"2017-10-01 09","23623.464","0.512384",""
"2017-10-01 10","26986.864","0.759214",""
"2017-10-01 11","30459.301","0.897708",""
"2017-10-01 12","32196.031","0.948893",""
"2017-10-01 13","33308.911","0.981693",""
"2017-10-01 14","33967.107","1.001091",""
"2017-10-01 15","33865.504","0.998097",""
"2017-10-01 16","33027.031","0.973384",""
"2017-10-01 17","31820.829","0.937835",""
"2017-10-01 18","31382.924","0.924929",""
"2017-10-01 19","31507.653","0.932625",""
"2017-10-01 20","33774.357","0.99972",""
"2017-10-01 21","39998.627","1.183957",""
"2017-10-01 22","40105.812","1.18713",""
"2017-10-01 23","37810.349","1.119184",""
"2017-10-01 24","34299.843","1.015274",""
"2017-10-02 01","30132.809","0.884241",""
"2017-10-02 02","26816.363","0.78692",""
"2017-10-02 03","25064.292","0.735507",""
"2017-10-02 04","24206.793","0.710344",""
"2017-10-02 05","23988.215","0.703928",""
"2017-10-02 06","24835.387","0.728789",""
"2017-10-02 07","29854.438","0.876072",""
"2017-10-02 08","35629.968","1.045554",""
"2017-10-02 09","41432.628","1.263407",""
"2017-10-02 10","45382.518","1.383851",""
"2017-10-02 11","47712.374","1.454895",""
"2017-10-02 12","49133.808","1.49824",""
"2017-10-02 13","49147.736","1.498664",""
"2017-10-02 14","48094.305","1.466542",""
"2017-10-02 15","49029.531","1.49506",""
"2017-10-02 16","49058.973","1.495957",""
"2017-10-02 17","47110.527","1.436543",""
"2017-10-02 18","42659.688","1.300824",""
"2017-10-02 19","40188.969","1.215229",""
"2017-10-02 20","41316.514","1.249324",""
"2017-10-02 21","46488.504","1.405714",""
"2017-10-02 22","45811.914","1.385255",""
"2017-10-02 23","41992.21","1.269756",""
"2017-10-02 24","39200.423","1.185338",""
"2017-10-03 01","34384.489","1.024359",""
"2017-10-03 02","31527.365","0.939243",""
"2017-10-03 03","29215.292","0.870362",""
"2017-10-03 04","27806.665","0.828397",""
"2017-10-03 05","27376.039","0.813823",""
"2017-10-03 06","28340.614","0.844305",""
"2017-10-03 07","33273.789","0.99127",""
"2017-10-03 08","37565.887","1.119138",""
"2017-10-03 09","43171.764","1.316439",""
"2017-10-03 10","45758.537","1.395318",""
"2017-10-03 11","47522.365","1.449102",""
"2017-10-03 12","47877.854","1.459941",""
"2017-10-03 13","46950.171","1.431654",""
"2017-10-03 14","46282.39","1.411291",""
"2017-10-03 15","47577.443","1.450781",""
"2017-10-03 16","47126.512","1.437031",""
"2017-10-03 17","46243.069","1.410092",""
"2017-10-03 18","43318.321","1.320907",""
"2017-10-03 19","39995.045","1.206814",""
"2017-10-03 20","41482.807","1.251706",""
"2017-10-03 21","45681.109","1.378386",""
"2017-10-03 22","44845.973","1.353187",""
"2017-10-03 23","41668.814","1.257319",""
"2017-10-03 24","39052.902","1.178386",""
"2017-10-04 01","34033.287","1.016068",""
"2017-10-04 02","31069.418","0.927581",""
"2017-10-04 03","29009.86","0.864242",""
"2017-10-04 04","27744.505","0.824775",""
"2017-10-04 05","27679.897","0.822856",""
"2017-10-04 06","28755.623","0.854834",""
"2017-10-04 07","33210.701","0.991509",""
"2017-10-04 08","38054.761","1.136129",""
"2017-10-04 09","44100.333","1.347567",""
"2017-10-04 10","47230.873","1.443227",""
"2017-10-04 11","49165.298","1.502336",""
"2017-10-04 12","50129.031","1.531785",""
"2017-10-04 13","49426.237","1.51031",""
"2017-10-04 14","48073.719","1.468981",""
"2017-10-04 15","48823.302","1.491887",""
"2017-10-04 16","48377.342","1.47826",""
"2017-10-04 17","47368.255","1.447425",""
"2017-10-04 18","42844.58","1.309195",""
"2017-10-04 19","40020.932","1.210148",""
"2017-10-04 20","42652.625","1.289725",""
"2017-10-04 21","46745.652","1.41349",""
"2017-10-04 22","45557.259","1.377555",""
"2017-10-04 23","43032.911","1.301224",""
"2017-10-04 24","39886.485","1.206083",""
"2017-10-05 01","35440.862","0.999309",""
"2017-10-05 02","32032.519","0.588514",""
"2017-10-05 03","29615.098","0.026449",""
"2017-10-05 04","28507.867","0.02546",""
"2017-10-05 05","28204.014","0.350847",""
"2017-10-05 06","28252.455","0.75697",""
"2017-10-05 07","32596.234","0.971085",""
"2017-10-05 08","38372.763","1.145623",""
"2017-10-05 09","44832.369","1.369936",""
"2017-10-05 10","48188.299","1.472483",""
"2017-10-05 11","49569.844","1.514698",""
"2017-10-05 12","49947.706","1.526245",""
"2017-10-05 13","49256.08","1.505111",""
"2017-10-05 14","48024.331","1.467472",""
"2017-10-05 15","48668.775","1.487164",""
"2017-10-05 16","48220.509","1.473467",""
"2017-10-05 17","46297.365","1.414702",""
"2017-10-05 18","42423.222","1.29632",""
"2017-10-05 19","39910.38","1.204259",""
"2017-10-05 20","40263.735","1.214922",""
"2017-10-05 21","45132.808","1.361842",""
"2017-10-05 22","44245.685","1.335074",""
"2017-10-05 23","42142.989","1.271626",""
"2017-10-05 24","40676.522","1.227377",""
"2017-10-06 01","36203.84","1.045737",""
"2017-10-06 02","31981.297","0.699886",""
"2017-10-06 03","29432.418","0.644107",""
"2017-10-06 04","27917.347","0.61095",""
"2017-10-06 05","27654.269","0.63833",""
"2017-10-06 06","28504.137","0.823333",""
"2017-10-06 07","32993.02","0.959235",""
"2017-10-06 08","37204.531","1.08168",""
"2017-10-06 09","43038.026","1.289283",""
"2017-10-06 10","46585.588","1.454317",""
"2017-10-06 11","48020.236","1.462761",""
"2017-10-06 12","47577.585","1.425273",""
"2017-10-06 13","46311.177","1.387336",""
"2017-10-06 14","46165.837","1.382983",""
"2017-10-06 15","46754.62","1.40062",""
"2017-10-06 16","45577.244","1.36535",""
"2017-10-06 17","43144.584","1.292475",""
"2017-10-06 18","39918.895","1.195844",""
"2017-10-06 19","37960.36","1.122807",""
"2017-10-06 20","38800.623","1.147661",""
"2017-10-06 21","43727.879","1.293402",""
"2017-10-06 22","42953.724","1.270503",""
"2017-10-06 23","40419.639","1.195549",""
"2017-10-06 24","38731.718","1.145623",""
"2017-10-07 01","34726.612","1.009638",""
"2017-10-07 02","31199.888","0.757558",""
"2017-10-07 03","28400.02","0.619722",""
"2017-10-07 04","27166.65","0.592808",""
"2017-10-07 05","26962.878","0.664883",""
"2017-10-07 06","26763.433","0.761238",""
"2017-10-07 07","27320.641","0.789148",""
"2017-10-07 08","26803.497","0.779282",""
"2017-10-07 09","29537.713","0.866228",""
"2017-10-07 10","33227.504","0.974435",""
"2017-10-07 11","35941.85","1.054036",""
"2017-10-07 12","37538.54","1.100861",""
"2017-10-07 13","37824.451","1.109246",""
"2017-10-07 14","38572.64","1.131187",""
"2017-10-07 15","38809.071","1.138121",""
"2017-10-07 16","37487.131","1.099353",""
"2017-10-07 17","36640.902","1.074537",""
"2017-10-07 18","35643.982","1.045301",""
"2017-10-07 19","36116.813","1.056889",""
"2017-10-07 20","38849.688","1.136862",""
"2017-10-07 21","41627.929","1.218162",""
"2017-10-07 22","39744.624","1.16305",""
"2017-10-07 23","36574.362","1.070279",""
"2017-10-07 24","33819.118","0.989651",""
"2017-10-08 01","30269.117","0.836134",""
"2017-10-08 02","27138.717","0.583641",""
"2017-10-08 03","24651.045","0.404214",""
"2017-10-08 04","23175.23","0.020463",""
"2017-10-08 05","22397.744","0.019776",""
"2017-10-08 06","22189.664","0.019592",""
"2017-10-08 07","22651.317","0.02",""
"2017-10-08 08","21804.422","0.097635",""
"2017-10-08 09","23589.336","0.531112",""
"2017-10-08 10","26530.245","0.650868",""
"2017-10-08 11","29760.225","0.861492",""
"2017-10-08 12","31274.209","0.911235",""
"2017-10-08 13","31945.593","0.930797",""
"2017-10-08 14","32027.008","0.933169",""
"2017-10-08 15","31886.042","0.929062",""
"2017-10-08 16","31301.39","0.912027",""
"2017-10-08 17","30370.577","0.877245",""
"2017-10-08 18","29834.039","0.861747",""
"2017-10-08 19","29697.049","0.859663",""
"2017-10-08 20","31105.979","0.906333",""
"2017-10-08 21","36276.891","1.056998",""
"2017-10-08 22","36408.618","1.060836",""
"2017-10-08 23","34688.927","1.01073",""
"2017-10-08 24","32205.231","0.936331",""
"2017-10-09 01","29329.106","0.625198",""
"2017-10-09 02","26257.889","0.55973",""
"2017-10-09 03","24118.935","0.079098",""
"2017-10-09 04","22626.457","0.019978",""
"2017-10-09 05","22027.578","0.019449",""
"2017-10-09 06","21832.405","0.019277",""
"2017-10-09 07","22847.428","0.020173",""
"2017-10-09 08","21925.442","0.019359",""
"2017-10-09 09","23623.3","0.278602",""
"2017-10-09 10","26938.37","0.671075",""
"2017-10-09 11","30738.757","0.899511",""
"2017-10-09 12","32687.406","0.956535",""
"2017-10-09 13","33983.791","0.994471",""
"2017-10-09 14","34725.75","1.016183",""
"2017-10-09 15","34257.563","1.002482",""
"2017-10-09 16","33170.605","0.970674",""
"2017-10-09 17","32288.029","0.944847",""
"2017-10-09 18","31586.054","0.924305",""
"2017-10-09 19","32081.549","0.928689",""
"2017-10-09 20","34291.085","0.99265",""
"2017-10-09 21","40008.706","1.158162",""
"2017-10-09 22","40049.42","1.159341",""
"2017-10-09 23","37391.302","1.082394",""
"2017-10-09 24","33871.984","0.980518",""
"2017-10-10 01","30641.81","0.881214",""
"2017-10-10 02","27271.154","0.7688",""
"2017-10-10 03","25146.093","0.620082",""
"2017-10-10 04","24477.322","0.534124",""
"2017-10-10 05","24796.278","0.619275",""
"2017-10-10 06","25504.329","0.731859",""
"2017-10-10 07","30076.076","0.876325",""
"2017-10-10 08","35406.698","1.031643",""
"2017-10-10 09","41596.637","1.240857",""
"2017-10-10 10","45734.524","1.364292",""
"2017-10-10 11","47646.329","1.421323",""
"2017-10-10 12","48257.668","1.43956",""
"2017-10-10 13","47390.241","1.413684",""
"2017-10-10 14","46402.01","1.384204",""
"2017-10-10 15","47915.177","1.429343",""
"2017-10-10 16","48152.614","1.436426",""
"2017-10-10 17","46745.411","1.394447",""
"2017-10-10 18","41818.834","1.247485",""
"2017-10-10 19","38401.388","1.128587",""
"2017-10-10 20","39917.324","1.173139",""
"2017-10-10 21","45352.416","1.332872",""
"2017-10-10 22","43560.911","1.280221",""
"2017-10-10 23","41838.127","1.22959",""
"2017-10-10 24","39651.739","1.165333",""
"2017-10-11 01","35169.982","1.02031",""
"2017-10-11 02","30851.63","0.895031",""
"2017-10-11 03","28306.719","0.817631",""
"2017-10-11 04","27568.38","0.796304",""
"2017-10-11 05","27491.92","0.794096",""
"2017-10-11 06","28361.613","0.821005",""
"2017-10-11 07","33178.47","0.962535",""
"2017-10-11 08","36747.662","1.06608",""
"2017-10-11 09","43223.421","1.292111",""
"2017-10-11 10","47461.084","1.41879",""
"2017-10-11 11","49260.578","1.472584",""
"2017-10-11 12","48229.608","1.441764",""
"2017-10-11 13","47207.779","1.411218",""
"2017-10-11 14","47184.391","1.410519",""
"2017-10-11 15","47870.463","1.431029",""
"2017-10-11 16","47669.221","1.425013",""
"2017-10-11 17","46320.488","1.384694",""
"2017-10-11 18","42625.956","1.27425",""
"2017-10-11 19","40319.236","1.184951",""
"2017-10-11 20","41272.733","1.212973",""
"2017-10-11 21","47522.867","1.39666",""
"2017-10-11 22","46667.836","1.371532",""
"2017-10-11 23","43649.516","1.282826",""
"2017-10-11 24","39865.525","1.171617",""
"2017-10-12 01","34618.109","0.999933",""
"2017-10-12 02","31180.906","0.900651",""
"2017-10-12 03","28554.751","0.824795",""
"2017-10-12 04","28138.008","0.805659",""
"2017-10-12 05","27922.708","0.801256",""
"2017-10-12 06","28327.916","0.818243",""
"2017-10-12 07","33328.842","0.962693",""
"2017-10-12 08","38190.081","1.103109",""
"2017-10-12 09","42858.538","1.273094",""
"2017-10-12 10","46411.633","1.378637",""
"2017-10-12 11","47183.779","1.401574",""
"2017-10-12 12","48125.479","1.429547",""
"2017-10-12 13","48002.791","1.425902",""
"2017-10-12 14","46986.977","1.395728",""
"2017-10-12 15","47906.019","1.423028",""
"2017-10-12 16","48227.3","1.432571",""
"2017-10-12 17","46748.859","1.388655",""
"2017-10-12 18","41856.127","1.243318",""
"2017-10-12 19","38410.37","1.136119",""
"2017-10-12 20","39114.964","1.156959",""
"2017-10-12 21","45040.189","1.332218",""
"2017-10-12 22","45183.208","1.336448",""
"2017-10-12 23","42456.857","1.255807",""
"2017-10-12 24","39864.574","1.179131",""
"2017-10-13 01","35386.996","0.816206",""
"2017-10-13 02","31881.402","0.735349",""
"2017-10-13 03","29582.786","0.682331",""
"2017-10-13 04","28107.302","0.648299",""
"2017-10-13 05","27929.519","0.644199",""
"2017-10-13 06","28798.004","0.66423",""
"2017-10-13 07","32915.521","0.759201",""
"2017-10-13 08","36713.794","0.846808",""
"2017-10-13 09","42302.075","0.999565",""
"2017-10-13 10","45484.022","1.074753",""
"2017-10-13 11","46828.805","1.106529",""
"2017-10-13 12","47178.883","1.114801",""
"2017-10-13 13","46400.908","1.096417",""
"2017-10-13 14","46316.671","1.094427",""
"2017-10-13 15","47237.772","1.116192",""
"2017-10-13 16","45920.14","1.085058",""
"2017-10-13 17","43023.349","1.016609",""
"2017-10-13 18","39345.658","0.929707",""
"2017-10-13 19","37387.517","0.878752",""
"2017-10-13 20","37813.36","0.88876",""
"2017-10-13 21","43339.809","1.018654",""
"2017-10-13 22","43341.455","1.018692",""
"2017-10-13 23","40894.442","0.961178",""
"2017-10-13 24","38740.637","0.910555",""
"2017-10-14 01","35190.796","0.82917",""
"2017-10-14 02","31675.052","0.746332",""
"2017-10-14 03","28992.598","0.683127",""
"2017-10-14 04","27223.45","0.641442",""
"2017-10-14 05","26995.135","0.636062",""
"2017-10-14 06","26865.287","0.633003",""
"2017-10-14 07","28295.401","0.6667",""
"2017-10-14 08","27194.456","0.640759",""
"2017-10-14 09","29720.744","0.705856",""
"2017-10-14 10","32744.85","0.777677",""
"2017-10-14 11","35706.791","0.848023",""
"2017-10-14 12","37213.587","0.883809",""
"2017-10-14 13","38823.007","0.922032",""
"2017-10-14 14","38929.661","0.924565",""
"2017-10-14 15","39160.605","0.93005",""
"2017-10-14 16","37651.069","0.894199",""
"2017-10-14 17","35865.793","0.851799",""
"2017-10-14 18","35248.879","0.837148",""
"2017-10-14 19","34821.518","0.83135",""
"2017-10-14 20","35222.063","0.840913",""
"2017-10-14 21","40003.606","0.955071",""
"2017-10-14 22","38699.606","0.923938",""
"2017-10-14 23","35558.927","0.848956",""
"2017-10-14 24","32936.245","0.786341",""
"2017-10-15 01","29706.556","0.770672",""
"2017-10-15 02","27162.71","0.704678",""
"2017-10-15 03","25109.681","0.651416",""
"2017-10-15 04","23407.852","0.607266",""
"2017-10-15 05","22634.452","0.587201",""
"2017-10-15 06","22378.982","0.580574",""
"2017-10-15 07","22768.447","0.589261",""
"2017-10-15 08","21438.222","0.550833",""
"2017-10-15 09","23065.231","0.612726",""
"2017-10-15 10","25774.628","0.684702",""
"2017-10-15 11","28652.107","0.761142",""
"2017-10-15 12","31194.08","0.828669",""
"2017-10-15 13","32779.372","0.870782",""
"2017-10-15 14","34074.997","0.905201",""
"2017-10-15 15","34251.318","0.909884",""
"2017-10-15 16","33634.48","0.893498",""
"2017-10-15 17","32694.003","0.868515",""
"2017-10-15 18","31732.486","0.842972",""
"2017-10-15 19","31872.263","0.886342",""
"2017-10-15 20","33255.394","0.924806",""
"2017-10-15 21","38366.895","1.066953",""
"2017-10-15 22","38308.351","1.065325",""
"2017-10-15 23","36090.521","1.003649",""
"2017-10-15 24","33411.064","0.929135",""
"2017-10-16 01","30402.046","0.813304",""
"2017-10-16 02","27111.729","0.725282",""
"2017-10-16 03","25078.574","0.670892",""
"2017-10-16 04","24144.862","0.645913",""
"2017-10-16 05","24180.839","0.646876",""
"2017-10-16 06","25008.9","0.669028",""
"2017-10-16 07","28508.413","0.762645",""
"2017-10-16 08","33086.603","0.885119",""
"2017-10-16 09","40354.655","1.144826",""
"2017-10-16 10","45014.383","1.277019",""
"2017-10-16 11","48308.135","1.370459",""
"2017-10-16 12","49506.921","1.404468",""
"2017-10-16 13","48618.363","1.379261",""
"2017-10-16 14","47514.619","1.347948",""
"2017-10-16 15","48850.507","1.385846",""
"2017-10-16 16","49402.282","1.4015",""
"2017-10-16 17","47667.402","1.352283",""
"2017-10-16 18","42822.745","1.214844",""
"2017-10-16 19","39614.495","1.106577",""
"2017-10-16 20","39695.017","1.108826",""
"2017-10-16 21","45112.491","1.260156",""
"2017-10-16 22","44702.685","1.248709",""
"2017-10-16 23","41522.843","1.159884",""
"2017-10-16 24","38793.148","1.083633",""
"2017-10-17 01","34292.061","0.945101",""
"2017-10-17 02","31318.637","0.863153",""
"2017-10-17 03","28823.669","0.794391",""
"2017-10-17 04","27126.122","0.747606",""
"2017-10-17 05","27495.302","0.757781",""
"2017-10-17 06","28514.573","0.785872",""
"2017-10-17 07","33021.422","0.910082",""
"2017-10-17 08","36509.536","1.006216",""
"2017-10-17 09","41368.312","1.173583",""
"2017-10-17 10","45010.356","1.276904",""
"2017-10-17 11","46727.429","1.325616",""
"2017-10-17 12","47972.242","1.360931",""
"2017-10-17 13","47052.737","1.334846",""
"2017-10-17 14","47266.167","1.3409",""
"2017-10-17 15","48966.544","1.389139",""
"2017-10-17 16","48791.342","1.384168",""
"2017-10-17 17","47513.49","1.347916",""
"2017-10-17 18","42531.537","1.206583",""
"2017-10-17 19","39804.323","1.119309",""
"2017-10-17 20","40415.177","1.136486",""
"2017-10-17 21","44859.051","1.261449",""
"2017-10-17 22","44135.89","1.241114",""
"2017-10-17 23","41029.411","1.153759",""
"2017-10-17 24","38323.675","1.077673",""
"2017-10-18 01","34467.946","0.949949",""
"2017-10-18 02","30927.214","0.783098",""
"2017-10-18 03","29053.585","0.636244",""
"2017-10-18 04","27072.349","0.592857",""
"2017-10-18 05","27529.7","0.60801",""
"2017-10-18 06","28589.449","0.659874",""
"2017-10-18 07","32823.964","0.90464",""
"2017-10-18 08","37230.242","1.026079",""
"2017-10-18 09","43479.209","1.233468",""
"2017-10-18 10","47193.341","1.338834",""
"2017-10-18 11","49483.265","1.403798",""
"2017-10-18 12","50080.895","1.420751",""
"2017-10-18 13","48279.257","1.369641",""
"2017-10-18 14","47426.45","1.345447",""
"2017-10-18 15","48592.592","1.37853",""
"2017-10-18 16","48380.611","1.372516",""
"2017-10-18 17","47120.798","1.336776",""
"2017-10-18 18","42960.231","1.218745",""
"2017-10-18 19","40277.591","1.132617",""
"2017-10-18 20","40203.629","1.130537",""
"2017-10-18 21","44784.228","1.259345",""
"2017-10-18 22","44463.411","1.250324",""
"2017-10-18 23","41786.143","1.175038",""
"2017-10-18 24","38945.205","1.09515",""
"2017-10-19 01","34526.464","0.951562",""
"2017-10-19 02","31225.97","0.860599",""
"2017-10-19 03","29068.705","0.801144",""
"2017-10-19 04","27526.765","0.758648",""
"2017-10-19 05","27385.768","0.754761",""
"2017-10-19 06","28495.241","0.785339",""
"2017-10-19 07","32671.516","0.900438",""
"2017-10-19 08","36213.955","0.998069",""
"2017-10-19 09","41427.426","1.17526",""
"2017-10-19 10","45309.012","1.285377",""
"2017-10-19 11","46958.026","1.332158",""
"2017-10-19 12","48820.644","1.384999",""
"2017-10-19 13","48234.963","1.368384",""
"2017-10-19 14","48100.185","1.36456",""
"2017-10-19 15","50868.814","1.443104",""
"2017-10-19 16","51116.042","1.450118",""
"2017-10-19 17","49534.485","1.40525",""
"2017-10-19 18","44651.264","1.266718",""
"2017-10-19 19","41509.978","1.17502",""
"2017-10-19 20","40504.947","1.14657",""
"2017-10-19 21","45774.19","1.295727",""
"2017-10-19 22","44802.573","1.268223",""
"2017-10-19 23","42303.844","1.197492",""
"2017-10-19 24","39642.088","1.122145",""
"2017-10-20 01","35201.134","0.888871",""
"2017-10-20 02","30066.278","0.75921",""
"2017-10-20 03","27139.556","0.685307",""
"2017-10-20 04","26184.451","0.661189",""
"2017-10-20 05","25967.068","0.6557",""
"2017-10-20 06","26344.578","0.665232",""
"2017-10-20 07","29514.461","0.765569",""
"2017-10-20 08","31902.834","0.869394",""
"2017-10-20 09","37089.093","1.061726",""
"2017-10-20 10","39776.75","1.138664",""
"2017-10-20 11","42254.672","1.209598",""
"2017-10-20 12","43436.946","1.243442",""
"2017-10-20 13","42968.306","1.230026",""
"2017-10-20 14","42454.573","1.21532",""
"2017-10-20 15","42956.78","1.229697",""
"2017-10-20 16","41688.251","1.193383",""
"2017-10-20 17","38412.786","1.099618",""
"2017-10-20 18","36641.944","1.037475",""
"2017-10-20 19","35822.601","0.987407",""
"2017-10-20 20","37907.558","1.078048",""
"2017-10-20 21","42336.016","1.203988",""
"2017-10-20 22","41916.474","1.192057",""
"2017-10-20 23","39621.992","1.126805",""
"2017-10-20 24","37403.437","1.026306",""
"2017-10-21 01","35600.772","0.901188",""
"2017-10-21 02","33006.439","0.835516",""
"2017-10-21 03","30431.706","0.770339",""
"2017-10-21 04","28464.008","0.72053",""
"2017-10-21 05","27633.363","0.699503",""
"2017-10-21 06","27978.88","0.70825",""
"2017-10-21 07","28753.708","0.727863",""
"2017-10-21 08","28380.446","0.718414",""
"2017-10-21 09","31433.236","0.80748",""
"2017-10-21 10","35763.123","0.954474",""
"2017-10-21 11","38539.584","1.040619",""
"2017-10-21 12","39416.475","1.084005",""
"2017-10-21 13","39702.758","1.091878",""
"2017-10-21 14","39864.628","1.041513",""
"2017-10-21 15","39846.981","1.023618",""
"2017-10-21 16","38982.19","1.059879",""
"2017-10-21 17","37976.26","1.046771",""
"2017-10-21 18","36097.17","0.99272",""
"2017-10-21 19","36140.99","0.987149",""
"2017-10-21 20","36837.185","1.010769",""
"2017-10-21 21","40807.242","1.129905",""
"2017-10-21 22","38985.215","1.079455",""
"2017-10-21 23","36310.539","0.996319",""
"2017-10-21 24","33438.473","0.917513",""
"2017-10-22 01","30824.292","0.809176",""
"2017-10-22 02","27892.835","0.706071",""
"2017-10-22 03","25094.71","0.63524",""
"2017-10-22 04","23653.791","0.598766",""
"2017-10-22 05","23099.403","0.584732",""
"2017-10-22 06","22336.56","0.565421",""
"2017-10-22 07","22576.883","0.571504",""
"2017-10-22 08","21599.206","0.546757",""
"2017-10-22 09","23462.397","0.589522",""
"2017-10-22 10","26949.138","0.67713",""
"2017-10-22 11","30708.968","0.7716",""
"2017-10-22 12","32912.344","0.826962",""
"2017-10-22 13","34325.501","0.862469",""
"2017-10-22 14","35566.42","0.89365",""
"2017-10-22 15","36003.905","0.904642",""
"2017-10-22 16","35614.222","0.89485",""
"2017-10-22 17","30527.699","0.767045",""
"2017-10-22 18","28797.662","0.723576",""
"2017-10-22 19","30066.014","0.776116",""
"2017-10-22 20","31156.546","0.806214",""
"2017-10-22 21","35518.494","0.976806",""
"2017-10-22 22","35193.968","0.967881",""
"2017-10-22 23","32833.908","0.902975",""
"2017-10-22 24","30023.914","0.825698",""
"2017-10-23 01","27321.132","0.69843",""
"2017-10-23 02","24517.489","0.625226",""
"2017-10-23 03","23055.77","0.58795",""
"2017-10-23 04","22406.723","0.571399",""
"2017-10-23 05","22640.084","0.577349",""
"2017-10-23 06","23365.873","0.595858",""
"2017-10-23 07","26932.444","0.713744",""
"2017-10-23 08","31008.798","0.841154",""
"2017-10-23 09","38041.178","1.088981",""
"2017-10-23 10","42967.187","1.256851",""
"2017-10-23 11","46226.192","1.352181",""
"2017-10-23 12","48491.061","1.418432",""
"2017-10-23 13","49336.14","1.440068",""
"2017-10-23 14","49165.007","1.410489",""
"2017-10-23 15","50519.992","1.446204",""
"2017-10-23 16","50863.824","1.456047",""
"2017-10-23 17","49503.174","1.417096",""
"2017-10-23 18","44627.568","1.277525",""
"2017-10-23 19","40683.6","1.151909",""
"2017-10-23 20","40665.258","1.176808",""
"2017-10-23 21","45371.406","1.327177",""
"2017-10-23 22","44101.782","1.295552",""
"2017-10-23 23","41662.655","1.190047",""
"2017-10-23 24","38147.874","1.07773",""
"2017-10-24 01","34079.474","0.9351",""
"2017-10-24 02","31088.941","0.853044",""
"2017-10-24 03","29009.382","0.772412",""
"2017-10-24 04","27830.695","0.761901",""
"2017-10-24 05","27292.668","0.748879",""
"2017-10-24 06","28809.636","0.790502",""
"2017-10-24 07","32677.43","0.89663",""
"2017-10-24 08","35423.992","0.971992",""
"2017-10-24 09","40588.439","1.164437",""
"2017-10-24 10","44760.779","1.284137",""
"2017-10-24 11","47355.681","1.358582",""
"2017-10-24 12","48559.236","1.39311",""
"2017-10-24 13","48533.306","1.392366",""
"2017-10-24 14","48490.838","1.391148",""
"2017-10-24 15","50171.269","1.448765",""
"2017-10-24 16","51317.813","1.491496",""
"2017-10-24 17","50358.262","1.463608",""
"2017-10-24 18","45119.461","1.297247",""
"2017-10-24 19","41589.327","1.177554",""
