"item","Demanda","Valor","addValue"
"2017-07-26 17","95009.208","3.313431",""
"2017-07-26 18","91317.634","3.184688",""
"2017-07-26 19","87226.533","3.024986",""
"2017-07-26 20","83465.222","2.894545",""
"2017-07-26 21","78545.932","2.723945",""
"2017-07-26 22","74451.391","2.581948",""
"2017-07-26 23","69143.877","2.397886",""
"2017-07-26 24","62685.531","2.173912",""
"2017-07-27 01","56429.345","1.867093",""
"2017-07-27 02","51872.882","1.716332",""
"2017-07-27 03","49056.059","1.578574",""
"2017-07-27 04","47263.574","1.502497",""
"2017-07-27 05","46667.94","1.483562",""
"2017-07-27 06","47656.323","1.558267",""
"2017-07-27 07","55132.33","1.824178",""
"2017-07-27 08","70670.545","2.338295",""
"2017-07-27 09","86323.336","3.001814",""
"2017-07-27 10","95526.555","3.321847",""
"2017-07-27 11","99571.127","3.462493",""
"2017-07-27 12","100213.188","3.48482",""
"2017-07-27 13","99608.586","3.463796",""
"2017-07-27 14","98091.869","3.411054",""
"2017-07-27 15","96364.967","3.351002",""
"2017-07-27 16","95190.554","3.310163",""
"2017-07-27 17","94135.584","3.273478",""
"2017-07-27 18","92746.042","3.225157",""
"2017-07-27 19","90804.815","3.13998",""
"2017-07-27 20","86801.048","3.001531",""
"2017-07-27 21","81474.14","2.817331",""
"2017-07-27 22","75437.67","2.608592",""
"2017-07-27 23","68878.114","2.381767",""
"2017-07-27 24","62830.451","2.172642",""
"2017-07-28 01","57057.006","1.895205",""
"2017-07-28 02","52161.415","1.67845",""
"2017-07-28 03","49206.833","1.538685",""
"2017-07-28 04","47949.869","1.449609",""
"2017-07-28 05","47423.355","1.433691",""
"2017-07-28 06","48153.542","1.524493",""
"2017-07-28 07","54913.175","1.823997",""
"2017-07-28 08","70413.515","2.338856",""
"2017-07-28 09","87062.207","3.038711",""
"2017-07-28 10","97942.184","3.418452",""
"2017-07-28 11","102728.174","3.585495",""
"2017-07-28 12","103342.499","3.606938",""
"2017-07-28 13","102268.481","3.569451",""
"2017-07-28 14","99915.348","3.487321",""
"2017-07-28 15","97376.847","3.39872",""
"2017-07-28 16","96504.483","3.368272",""
"2017-07-28 17","93859.336","3.275949",""
"2017-07-28 18","90418.97","3.155871",""
"2017-07-28 19","88236.849","3.062536",""
"2017-07-28 20","84576.478","2.935491",""
"2017-07-28 21","78630.148","2.729106",""
"2017-07-28 22","72292.585","2.50914",""
"2017-07-28 23","67126.035","2.329819",""
"2017-07-28 24","62353.168","2.164162",""
"2017-07-29 01","57533.958","1.911048",""
"2017-07-29 02","53611.479","1.780759",""
"2017-07-29 03","50615.189","1.605711",""
"2017-07-29 04","48799.08","1.541765",""
"2017-07-29 05","47540.725","1.502008",""
"2017-07-29 06","46690.452","1.475144",""
"2017-07-29 07","47697.078","1.51623",""
"2017-07-29 08","50761.66","1.620236",""
"2017-07-29 09","57009.132","1.860329",""
"2017-07-29 10","64253.448","2.175927",""
"2017-07-29 11","69037.446","2.378246",""
"2017-07-29 12","72701.634","2.504471",""
"2017-07-29 13","72251.674","2.488971",""
"2017-07-29 14","70425.194","2.426051",""
"2017-07-29 15","67152.785","2.313321",""
"2017-07-29 16","63817.836","2.198437",""
"2017-07-29 17","61481.656","2.117958",""
"2017-07-29 18","61040.829","2.102773",""
"2017-07-29 19","65195.677","2.241672",""
"2017-07-29 20","66887.707","2.299851",""
"2017-07-29 21","66696.078","2.293262",""
"2017-07-29 22","65634.561","2.256762",""
"2017-07-29 23","62981.915","2.165554",""
"2017-07-29 24","60004.968","2.063196",""
"2017-07-30 01","56204.447","1.830425",""
"2017-07-30 02","52152.474","1.624028",""
"2017-07-30 03","49305.076","1.433003",""
"2017-07-30 04","47354.677","1.373245",""
"2017-07-30 05","46091.112","1.336602",""
"2017-07-30 06","45375.3","1.315844",""
"2017-07-30 07","45581.599","1.304084",""
"2017-07-30 08","46021.595","1.30473",""
"2017-07-30 09","47939.805","1.387103",""
"2017-07-30 10","51454.125","1.508815",""
"2017-07-30 11","54590.201","1.650358",""
"2017-07-30 12","56327.389","1.713839",""
"2017-07-30 13","56877.538","1.745337",""
"2017-07-30 14","57299.859","1.832643",""
"2017-07-30 15","57542.984","1.840419",""
"2017-07-30 16","56389.707","1.719393",""
"2017-07-30 17","55164.876","1.750044",""
"2017-07-30 18","55090.332","1.890639",""
"2017-07-30 19","60203.443","2.062209",""
"2017-07-30 20","62920.182","2.155268",""
"2017-07-30 21","64302.02","2.202601",""
"2017-07-30 22","64098.847","2.195642",""
"2017-07-30 23","62286.665","2.133568",""
"2017-07-30 24","58075.814","1.989329",""
"2017-07-31 01","53100.192","1.756887",""
"2017-07-31 02","49000.388","1.570377",""
"2017-07-31 03","46570.221","1.468325",""
"2017-07-31 04","45141.25","1.423269",""
"2017-07-31 05","44807.065","1.412733",""
"2017-07-31 06","45798.985","1.503432",""
"2017-07-31 07","53322.094","1.774607",""
"2017-07-31 08","69685.103","2.319181",""
"2017-07-31 09","85814.506","2.995162",""
"2017-07-31 10","97995.169","3.420301",""
"2017-07-31 11","104752.512","3.656151",""
"2017-07-31 12","107323.11","3.745872",""
"2017-07-31 13","108461.827","3.785616",""
"2017-07-31 14","106069.757","3.702126",""
"2017-07-31 15","102606.804","3.58126",""
"2017-07-31 16","101153.568","3.530538",""
"2017-07-31 17","99738.28","3.48114",""
"2017-07-31 18","95789.232","3.343308",""
"2017-07-31 19","90550.144","3.1487",""
"2017-07-31 20","85756.294","2.982003",""
"2017-07-31 21","80644.719","2.804258",""
"2017-07-31 22","75702.979","2.63242",""
"2017-07-31 23","69374.706","2.412367",""
"2017-07-31 24","63213.612","2.198126",""
"2017-08-01 01","56642.344","1.888781",""
"2017-08-01 02","51748.483","1.725592",""
"2017-08-01 03","48734.618","1.590315",""
"2017-08-01 04","47134.26","1.495282",""
"2017-08-01 05","46567.792","1.537732",""
"2017-08-01 06","47612.911","1.587688",""
"2017-08-01 07","55230.603","1.841706",""
"2017-08-01 08","71844.097","2.395695",""
"2017-08-01 09","89422.89","3.115304",""
"2017-08-01 10","102327.224","3.564863",""
"2017-08-01 11","110205.209","3.839316",""
"2017-08-01 12","113681.512","4.697932",""
"2017-08-01 13","115771.026","5.910879",""
"2017-08-01 14","115705.894","5.907553",""
"2017-08-01 15","114306.965","5.836129",""
"2017-08-01 16","113320.542","5.785765",""
"2017-08-01 17","110087.616","5.620702",""
"2017-08-01 18","103139.78","4.536629",""
"2017-08-01 19","95682.608","4.81695",""
"2017-08-01 20","89354.827","4.515781",""
"2017-08-01 21","83532.056","4.221512",""
"2017-08-01 22","78727.056","3.978679",""
"2017-08-01 23","73695.678","3.724405",""
"2017-08-01 24","66401.545","3.355777",""
"2017-08-02 01","59402.111","1.969247",""
"2017-08-02 02","53553.071","1.775345",""
"2017-08-02 03","50188.825","1.663816",""
"2017-08-02 04","48835.907","1.618966",""
"2017-08-02 05","47893.539","1.587725",""
"2017-08-02 06","48722.069","1.615191",""
"2017-08-02 07","56247.865","2.152957",""
"2017-08-02 08","72871.282","6.334883",""
"2017-08-02 09","89644.26","8.642087",""
"2017-08-02 10","100182.639","9.801018",""
"2017-08-02 11","104347.03","10.208426",""
"2017-08-02 12","104824.183","10.207504",""
"2017-08-02 13","103577.048","8.829503",""
"2017-08-02 14","101711.42","6.763492",""
"2017-08-02 15","98878.666","5.972136",""
"2017-08-02 16","97049.929","5.861683",""
"2017-08-02 17","95194.588","5.749623",""
"2017-08-02 18","91578.991","4.60442",""
"2017-08-02 19","89475.363","4.597334",""
"2017-08-02 20","85845.449","5.151532",""
"2017-08-02 21","80964.827","4.869154",""
"2017-08-02 22","76543.742","4.603274",""
"2017-08-02 23","70363.391","4.231593",""
"2017-08-02 24","64149.382","3.857888",""
"2017-08-03 01","57877.42","3.405601",""
"2017-08-03 02","52370.596","3.081572",""
"2017-08-03 03","49232.994","2.89695",""
"2017-08-03 04","47688.416","2.416247",""
"2017-08-03 05","46936.834","1.595594",""
"2017-08-03 06","47952.836","2.423423",""
"2017-08-03 07","55590.652","4.738867",""
"2017-08-03 08","71615.541","6.574173",""
"2017-08-03 09","87534.955","8.779472",""
"2017-08-03 10","97168.093","9.745644",""
"2017-08-03 11","100877.787","10.117714",""
"2017-08-03 12","100757.116","9.987953",""
"2017-08-03 13","99875.954","9.881166",""
"2017-08-03 14","98296.265","11.191583",""
"2017-08-03 15","96545.395","10.722911",""
"2017-08-03 16","95488.972","10.140966",""
"2017-08-03 17","93992.497","9.872279",""
"2017-08-03 18","90691.076","9.24311",""
"2017-08-03 19","87687.017","8.550109",""
"2017-08-03 20","84156.545","8.211323",""
"2017-08-03 21","79035.646","7.711666",""
"2017-08-03 22","74289.775","7.248602",""
"2017-08-03 23","68693.709","6.702582",""
"2017-08-03 24","62499.367","6.098188",""
"2017-08-04 01","57123.876","5.552295",""
"2017-08-04 02","51769.053","4.670231",""
"2017-08-04 03","49020.614","3.903901",""
"2017-08-04 04","47404.52","3.292469",""
"2017-08-04 05","46665.009","2.436922",""
"2017-08-04 06","47476.572","3.189002",""
"2017-08-04 07","54514.086","4.643864",""
"2017-08-04 08","70545.446","6.640403",""
"2017-08-04 09","87627.558","8.660177",""
"2017-08-04 10","97840.242","9.682264",""
"2017-08-04 11","102382.49","10.131764",""
"2017-08-04 12","102961.887","10.189101",""
"2017-08-04 13","101900.728","10.084089",""
"2017-08-04 14","99964.209","9.788045",""
"2017-08-04 15","97961.219","9.029195",""
"2017-08-04 16","96448.669","9.009404",""
"2017-08-04 17","93503.614","8.734303",""
"2017-08-04 18","89465.689","8.357115",""
"2017-08-04 19","87646.446","8.267275",""
"2017-08-04 20","85251.52","8.041372",""
"2017-08-04 21","79577.203","7.506141",""
"2017-08-04 22","74273.432","7.005862",""
"2017-08-04 23","68380.74","6.423249",""
"2017-08-04 24","63675.049","5.814966",""
"2017-08-05 01","58751.207","5.146707",""
"2017-08-05 02","53895.98","4.658054",""
"2017-08-05 03","50118.335","2.309732",""
"2017-08-05 04","48177.653","1.757995",""
"2017-08-05 05","46860.263","1.709923",""
"2017-08-05 06","46502.781","1.696879",""
"2017-08-05 07","47920.017","1.748594",""
"2017-08-05 08","51174.864","1.870703",""
"2017-08-05 09","58181.462","3.148469",""
"2017-08-05 10","66199.8","5.660935",""
"2017-08-05 11","73180.865","6.549305",""
"2017-08-05 12","76045.521","6.805676",""
"2017-08-05 13","76561.025","6.851812",""
"2017-08-05 14","74734.14","6.688314",""
"2017-08-05 15","71572.458","6.405361",""
"2017-08-05 16","68311.997","6.113566",""
"2017-08-05 17","66549.497","5.955832",""
"2017-08-05 18","66198.193","5.924392",""
"2017-08-05 19","68235.878","6.151297",""
"2017-08-05 20","69231.74","6.241071",""
"2017-08-05 21","68314.238","6.158361",""
"2017-08-05 22","66909.48","6.031725",""
"2017-08-05 23","64669.974","5.829839",""
"2017-08-05 24","61561.94","5.549657",""
"2017-08-06 01","57196.719","3.591752",""
"2017-08-06 02","53187.65","2.232451",""
"2017-08-06 03","50059.722","1.699229",""
"2017-08-06 04","48273.339","1.531453",""
"2017-08-06 05","46663.757","1.392054",""
"2017-08-06 06","45889.136","1.437843",""
"2017-08-06 07","46224.221","1.463429",""
"2017-08-06 08","46758.13","1.346034",""
"2017-08-06 09","48809.588","1.350925",""
"2017-08-06 10","52783.615","1.609075",""
"2017-08-06 11","56747.829","2.048493",""
"2017-08-06 12","59413.372","2.187376",""
"2017-08-06 13","60718.961","3.158951",""
"2017-08-06 14","60334.312","3.635183",""
"2017-08-06 15","58754.362","3.48246",""
"2017-08-06 16","57564.61","2.119312",""
"2017-08-06 17","56709.396","2.087826",""
"2017-08-06 18","57079.576","3.297496",""
"2017-08-06 19","61838.45","3.750028",""
"2017-08-06 20","65006.641","3.942154",""
"2017-08-06 21","65830.815","3.992134",""
"2017-08-06 22","65892.063","3.995848",""
"2017-08-06 23","64261.656","3.896977",""
"2017-08-06 24","59757.644","3.623843",""
"2017-08-07 01","53548.406","3.201859",""
"2017-08-07 02","49068.634","2.933996",""
"2017-08-07 03","46344.601","2.338508",""
"2017-08-07 04","45166.479","1.712982",""
"2017-08-07 05","45108.706","2.61477",""
"2017-08-07 06","46376.654","2.770006",""
"2017-08-07 07","53986.907","4.306455",""
"2017-08-07 08","71260.133","6.972819",""
"2017-08-07 09","89271.418","8.845949",""
"2017-08-07 10","102305.827","10.137534",""
"2017-08-07 11","110294.081","10.929094",""
"2017-08-07 12","113202.305","11.217271",""
"2017-08-07 13","113820.506","11.278529",""
"2017-08-07 14","111850.593","11.08333",""
"2017-08-07 15","107864.156","10.688312",""
"2017-08-07 16","106041.363","10.50769",""
"2017-08-07 17","105309.458","10.435166",""
"2017-08-07 18","102207.19","10.087729",""
"2017-08-07 19","94126.419","9.480639",""
"2017-08-07 20","87833.985","8.869785",""
"2017-08-07 21","81775.999","8.258028",""
"2017-08-07 22","77265.482","7.80254",""
"2017-08-07 23","71482.821","7.218587",""
"2017-08-07 24","64396.512","6.292806",""
"2017-08-08 01","57768.73","5.283128",""
"2017-08-08 02","52473.49","3.216368",""
"2017-08-08 03","49460.36","1.808029",""
"2017-08-08 04","47932.789","1.752188",""
"2017-08-08 05","47443.384","1.734299",""
"2017-08-08 06","48420.268","2.575995",""
"2017-08-08 07","56367.93","5.250688",""
"2017-08-08 08","72756.777","7.128766",""
"2017-08-08 09","89191.397","8.989395",""
"2017-08-08 10","100575.841","10.136807",""
"2017-08-08 11","105505.231","10.578532",""
"2017-08-08 12","105623.185","9.590618",""
"2017-08-08 13","104606.56","8.023374",""
"2017-08-08 14","102361.802","7.8512",""
"2017-08-08 15","99836.376","7.657498",""
"2017-08-08 16","97953.451","6.675449",""
"2017-08-08 17","95721.705","6.073469",""
"2017-08-08 18","91692.54","5.817822",""
"2017-08-08 19","88876.43","5.575325",""
"2017-08-08 20","85712.262","5.376834",""
"2017-08-08 21","80407.551","5.044062",""
"2017-08-08 22","75492.769","4.735752",""
"2017-08-08 23","68875.46","4.32064",""
"2017-08-08 24","62602.259","3.927115",""
"2017-08-09 01","56218.079","2.779395",""
"2017-08-09 02","51305.793","1.765561",""
"2017-08-09 03","48545.827","1.572686",""
"2017-08-09 04","47295.974","1.498352",""
"2017-08-09 05","46589.53","1.485064",""
"2017-08-09 06","47391.228","1.633934",""
"2017-08-09 07","54947.582","2.784497",""
"2017-08-09 08","70522.68","3.573772",""
"2017-08-09 09","87102.469","4.776599",""
"2017-08-09 10","97850.726","5.36602",""
"2017-08-09 11","104223.598","5.715501",""
"2017-08-09 12","106777.813","5.855571",""
"2017-08-09 13","108258.159","5.936752",""
"2017-08-09 14","108182.453","5.9326",""
"2017-08-09 15","107069.108","5.871545",""
"2017-08-09 16","106585.157","5.845007",""
"2017-08-09 17","105377.699","5.778791",""
"2017-08-09 18","100432.715","5.507613",""
"2017-08-09 19","93430.836","5.075016",""
"2017-08-09 20","87943.347","4.776944",""
"2017-08-09 21","82102.308","4.459667",""
"2017-08-09 22","77129.346","4.189544",""
"2017-08-09 23","71222.253","3.868681",""
"2017-08-09 24","64491.006","3.503049",""
"2017-08-10 01","57930.395","2.283704",""
"2017-08-10 02","52532.777","1.650586",""
"2017-08-10 03","49720.827","1.546062",""
"2017-08-10 04","48535.895","1.499745",""
"2017-08-10 05","47541.651","1.469022",""
"2017-08-10 06","48265.319","1.544759",""
"2017-08-10 07","56053.44","2.712913",""
"2017-08-10 08","72299.55","3.654409",""
"2017-08-10 09","87963.722","4.617828",""
"2017-08-10 10","100061.193","5.252908",""
"2017-08-10 11","106179.197","5.574085",""
"2017-08-10 12","107196.116","5.62747",""
"2017-08-10 13","107023.941","5.618432",""
"2017-08-10 14","107038.276","5.619184",""
"2017-08-10 15","106622.734","5.59737",""
"2017-08-10 16","106818.411","5.607642",""
"2017-08-10 17","105824.927","5.555487",""
"2017-08-10 18","102769.048","5.395062",""
"2017-08-10 19","95967.958","5.000569",""
"2017-08-10 20","86794.852","4.522588",""
"2017-08-10 21","79634.285","4.149476",""
"2017-08-10 22","75159.304","3.9163",""
"2017-08-10 23","71693.601","3.735713",""
"2017-08-10 24","64955.508","3.384614",""
"2017-08-11 01","57917.893","2.042639",""
"2017-08-11 02","52919.719","1.763251",""
"2017-08-11 03","49597.338","1.568796",""
"2017-08-11 04","48043.19","1.516517",""
"2017-08-11 05","47718.898","1.506281",""
"2017-08-11 06","49101.621","1.683871",""
"2017-08-11 07","56406.172","2.003979",""
"2017-08-11 08","72851.922","2.588258",""
"2017-08-11 09","89490.954","3.307277",""
"2017-08-11 10","101685.346","3.757939",""
"2017-08-11 11","107727.424","3.981234",""
"2017-08-11 12","112367.027","4.152698",""
"2017-08-11 13","115126.674","4.254685",""
"2017-08-11 14","115519.932","4.951993",""
"2017-08-11 15","116685.728","6.381298",""
"2017-08-11 16","116890.875","6.392517",""
"2017-08-11 17","111983.346","6.124134",""
"2017-08-11 18","104034.663","5.689438",""
"2017-08-11 19","96012.559","6.130004",""
"2017-08-11 20","91287.541","6.98451",""
"2017-08-11 21","83853.536","6.415726",""
"2017-08-11 22","78039.226","5.970867",""
"2017-08-11 23","73488.088","5.622654",""
"2017-08-11 24","68035.88","5.2055",""
"2017-08-12 01","61751.99","4.877495",""
"2017-08-12 02","56695.39","2.807989",""
"2017-08-12 03","53193.33","1.921664",""
"2017-08-12 04","51068.284","1.798607",""
"2017-08-12 05","49683.846","1.688731",""
"2017-08-12 06","49166.546","1.661599",""
"2017-08-12 07","50730.337","1.78342",""
"2017-08-12 08","53744.162","1.910248",""
"2017-08-12 09","60475.591","2.208236",""
"2017-08-12 10","67040.651","2.452296",""
"2017-08-12 11","73230.973","2.678733",""
"2017-08-12 12","75245.913","2.752437",""
"2017-08-12 13","75243.504","2.752349",""
"2017-08-12 14","73701.052","2.695928",""
"2017-08-12 15","70175.006","2.566947",""
"2017-08-12 16","66279.664","2.424459",""
"2017-08-12 17","64345.641","2.353714",""
"2017-08-12 18","63600.275","2.326449",""
"2017-08-12 19","68003.942","2.491934",""
"2017-08-12 20","70496.055","2.583255",""
"2017-08-12 21","70025.615","2.566017",""
"2017-08-12 22","68369.069","2.505314",""
"2017-08-12 23","65578.622","2.403061",""
"2017-08-13 01","62387.828","2.286138",""
"2017-08-13 01","0","0",""
"2017-08-13 02","57864.154","1.911616",""
"2017-08-13 03","54731.726","1.769133",""
"2017-08-13 04","51623.091","1.605114",""
"2017-08-13 05","49386.472","1.487585",""
"2017-08-13 06","48224.222","1.452576",""
"2017-08-13 07","48053.238","1.472328",""
"2017-08-13 08","48861.64","1.459117",""
"2017-08-13 09","49836.379","1.581843",""
"2017-08-13 10","52268.172","1.65903",""
"2017-08-13 11","55823.467","1.858663",""
"2017-08-13 12","59097.062","2.013597",""
"2017-08-13 13","60872.394","2.074087",""
"2017-08-13 14","61858.061","2.107671",""
"2017-08-13 15","62877.196","2.142395",""
"2017-08-13 16","62682.416","2.135759",""
"2017-08-13 17","62748.658","2.138017",""
"2017-08-13 18","61273.347","2.087749",""
"2017-08-13 19","61776.141","2.10488",""
"2017-08-13 20","65350.842","2.226679",""
"2017-08-13 21","66870.731","2.278466",""
"2017-08-13 22","67130.237","2.287309",""
"2017-08-13 23","65752.716","2.240373",""
"2017-08-13 24","62226.295","2.120217",""
"2017-08-14 01","56848.286","1.844913",""
"2017-08-14 02","51834.913","1.631847",""
"2017-08-14 03","48361.107","1.519354",""
"2017-08-14 04","47191.529","1.45204",""
"2017-08-14 05","46503.221","1.388688",""
"2017-08-14 06","46892.746","1.400321",""
"2017-08-14 07","49442.736","1.569349",""
"2017-08-14 08","61285.789","2.032593",""
"2017-08-14 09","78437.136","2.718294",""
"2017-08-14 10","89291.085","3.094445",""
"2017-08-14 11","94965.722","3.291104",""
"2017-08-14 12","96257.451","3.335869",""
"2017-08-14 13","95207.811","3.299494",""
"2017-08-14 14","93491.465","3.240013",""
"2017-08-14 15","90579.226","3.139086",""
"2017-08-14 16","88121.259","3.053904",""
"2017-08-14 17","85003.737","2.945864",""
"2017-08-14 18","80695.572","2.796561",""
"2017-08-14 19","74506.137","2.577236",""
"2017-08-14 20","73682.83","2.548757",""
"2017-08-14 21","72120.066","2.494699",""
"2017-08-14 22","70928.333","2.453476",""
"2017-08-14 23","67737.066","2.343087",""
"2017-08-14 24","62831.595","2.173402",""
"2017-08-15 01","58043.424","1.913778",""
"2017-08-15 02","53470.272","1.714504",""
"2017-08-15 03","49826.622","1.536347",""
"2017-08-15 04","47850.191","1.407214",""
"2017-08-15 05","46628.157","1.413563",""
"2017-08-15 06","46151.95","1.449949",""
"2017-08-15 07","46527.763","1.455727",""
"2017-08-15 08","48380.583","1.419679",""
"2017-08-15 09","50968.372","1.518726",""
"2017-08-15 10","53892.317","1.696618",""
"2017-08-15 11","57641.445","1.896791",""
"2017-08-15 12","60869.066","2.081859",""
"2017-08-15 13","62829.292","2.148903",""
"2017-08-15 14","63680.046","2.178001",""
"2017-08-15 15","62738.746","2.145807",""
"2017-08-15 16","60886.451","2.082454",""
"2017-08-15 17","59014.365","1.968729",""
"2017-08-15 18","57864.934","1.926635",""
"2017-08-15 19","57936.791","1.974063",""
"2017-08-15 20","63450.738","2.161938",""
"2017-08-15 21","66808.145","2.276334",""
"2017-08-15 22","67287.59","2.29267",""
"2017-08-15 23","65490.049","2.231423",""
"2017-08-15 24","60827.01","2.07254",""
"2017-08-16 01","55516.91","1.830475",""
"2017-08-16 02","51144.388","1.543849",""
"2017-08-16 03","47954.235","1.410275",""
"2017-08-16 04","46436.131","1.440829",""
"2017-08-16 05","45994.778","1.534393",""
"2017-08-16 06","46999.672","1.558783",""
"2017-08-16 07","55016.211","1.856732",""
"2017-08-16 08","73902.631","2.503701",""
"2017-08-16 09","92405.754","3.220344",""
"2017-08-16 10","104677.501","3.648014",""
"2017-08-16 11","110481.181","3.850272",""
"2017-08-16 12","111937.318","3.901019",""
"2017-08-16 13","109267.317","3.807969",""
"2017-08-16 14","105018.019","3.659881",""
"2017-08-16 15","101258.312","3.528855",""
"2017-08-16 16","99414.693","3.464605",""
"2017-08-16 17","96241.456","3.354017",""
"2017-08-16 18","92026.85","3.207139",""
"2017-08-16 19","85062.749","2.947909",""
"2017-08-16 20","83048.584","2.878107",""
"2017-08-16 21","80318.573","2.783496",""
"2017-08-16 22","75455.381","2.614959",""
"2017-08-16 23","69512.546","2.409006",""
"2017-08-16 24","63238.631","2.191579",""
"2017-08-17 01","56523.027","1.911246",""
"2017-08-17 02","51082.217","1.727273",""
"2017-08-17 03","47860.734","1.618344",""
"2017-08-17 04","46304.06","1.565707",""
"2017-08-17 05","45969.488","1.554393",""
"2017-08-17 06","46668.713","1.578036",""
"2017-08-17 07","53678.697","1.815069",""
"2017-08-17 08","70833.36","2.39513",""
"2017-08-17 09","87401.35","3.210126",""
"2017-08-17 10","97733.94","3.589627",""
"2017-08-17 11","101856.947","3.741059",""
"2017-08-17 12","101716.305","3.735894",""
"2017-08-17 13","101069.046","3.712121",""
"2017-08-17 14","99600.01","3.658165",""
"2017-08-17 15","97439.889","3.578827",""
"2017-08-17 16","96027.643","3.526957",""
"2017-08-17 17","93951.566","3.450706",""
"2017-08-17 18","90324.555","3.241429",""
"2017-08-17 19","83655.789","2.693228",""
"2017-08-17 20","81549.253","2.974057",""
"2017-08-17 21","77729.51","2.839787",""
"2017-08-17 22","72293.899","2.641202",""
"2017-08-17 23","66819.269","2.441191",""
"2017-08-17 24","61236.879","2.237242",""
"2017-08-18 01","55295.57","1.83923",""
"2017-08-18 02","50369.94","1.652622",""
"2017-08-18 03","47446.251","1.504602",""
"2017-08-18 04","45887.605","1.422574",""
"2017-08-18 05","45293.07","1.471425",""
"2017-08-18 06","46047.197","1.531612",""
"2017-08-18 07","52643.969","1.751033",""
"2017-08-18 08","68665.044","2.283922",""
"2017-08-18 09","84984.728","3.024342",""
"2017-08-18 10","95053.439","3.382657",""
"2017-08-18 11","98954.689","3.521489",""
"2017-08-18 12","99377.945","3.536552",""
"2017-08-18 13","99444.057","3.538905",""
"2017-08-18 14","99979.345","3.557954",""
"2017-08-18 15","102001.315","3.62991",""
"2017-08-18 16","103309.312","3.676457",""
"2017-08-18 17","100384.978","3.572389",""
"2017-08-18 18","94852.297","3.375499",""
"2017-08-18 19","88987.963","3.13232",""
"2017-08-18 20","86176.243","3.033349",""
"2017-08-18 21","80386.734","2.829563",""
"2017-08-18 22","74040.415","2.606176",""
"2017-08-18 23","68291.829","2.403829",""
"2017-08-18 24","63955.33","2.251188",""
"2017-08-19 01","59029.89","1.955815",""
"2017-08-19 02","54034.819","1.790315",""
"2017-08-19 03","50439.99","1.671209",""
"2017-08-19 04","48286.793","1.587393",""
"2017-08-19 05","46849.059","1.512896",""
"2017-08-19 06","46352.014","1.520795",""
"2017-08-19 07","47299.096","1.567143",""
"2017-08-19 08","50842.172","1.684535",""
"2017-08-19 09","57138.391","2.011235",""
"2017-08-19 10","64215.678","2.260352",""
"2017-08-19 11","70747.061","2.490252",""
"2017-08-19 12","73476.68","2.586333",""
"2017-08-19 13","74493.361","2.622119",""
"2017-08-19 14","73379.452","2.582911",""
"2017-08-19 15","70206.998","2.471242",""
"2017-08-19 16","66124.9","2.327555",""
"2017-08-19 17","63441.053","2.233085",""
"2017-08-19 18","62142.121","2.187364",""
"2017-08-19 19","61508.109","2.157101",""
"2017-08-19 20","64470.387","2.260989",""
"2017-08-19 21","66006.163","2.314849",""
"2017-08-19 22","65099.889","2.283066",""
"2017-08-19 23","63188.957","2.216049",""
"2017-08-19 24","60658.882","2.127319",""
"2017-08-20 01","56722.313","1.896095",""
"2017-08-20 02","52660.84","1.709256",""
"2017-08-20 03","49753.987","1.460493",""
"2017-08-20 04","47593.977","1.406318",""
"2017-08-20 05","46357.966","1.369797",""
"2017-08-20 06","45627.525","1.348213",""
"2017-08-20 07","45557.199","1.346136",""
"2017-08-20 08","46775.904","1.382146",""
"2017-08-20 09","47958.587","1.435697",""
"2017-08-20 10","50968.791","1.525811",""
"2017-08-20 11","53894.372","1.613392",""
"2017-08-20 12","55944.154","1.736247",""
"2017-08-20 13","57213.304","1.886613",""
"2017-08-20 14","57591.63","1.925154",""
"2017-08-20 15","56936.257","1.85539",""
"2017-08-20 16","56010.374","1.676737",""
"2017-08-20 17","54746.489","1.617663",""
"2017-08-20 18","54185.176","1.597574",""
"2017-08-20 19","54386.781","1.807474",""
"2017-08-20 20","58828.133","2.07299",""
"2017-08-20 21","62398.186","2.198792",""
"2017-08-20 22","63108.268","2.223814",""
"2017-08-20 23","61857.128","2.179726",""
"2017-08-20 24","58226.05","2.051774",""
"2017-08-21 01","53367.089","1.780487",""
"2017-08-21 02","48679.398","1.510783",""
"2017-08-21 03","45709.553","1.397924",""
"2017-08-21 04","44463.9","1.425952",""
"2017-08-21 05","43968.792","1.418602",""
"2017-08-21 06","45002.609","1.437408",""
"2017-08-21 07","52421.657","1.759113",""
"2017-08-21 08","70188.875","2.355326",""
"2017-08-21 09","87230.446","3.118952",""
"2017-08-21 10","98900.99","3.536236",""
"2017-08-21 11","103376.196","3.696249",""
"2017-08-21 12","103960.68","3.717148",""
"2017-08-21 13","102029.952","3.648113",""
"2017-08-21 14","100199.371","3.582661",""
"2017-08-21 15","97652.275","3.491588",""
"2017-08-21 16","96260.103","3.441811",""
"2017-08-21 17","93961.75","3.359632",""
"2017-08-21 18","89867.846","3.213254",""
"2017-08-21 19","82880.14","2.931253",""
"2017-08-21 20","81076.893","2.867477",""
"2017-08-21 21","77189.121","2.729977",""
"2017-08-21 22","71686.881","2.535378",""
"2017-08-21 23","65611.331","2.320501",""
"2017-08-21 24","59833.17","2.116142",""
"2017-08-22 01","53947.864","1.834744",""
"2017-08-22 02","49270.454","1.675667",""
"2017-08-22 03","46348.201","1.576282",""
