"item","Demanda","Valor","addValue"
"2017-05-11 09","49569.301","2.054362",""
"2017-05-11 10","55138.788","2.879705",""
"2017-05-11 11","59436.655","3.332473",""
"2017-05-11 12","61030.786","3.421853",""
"2017-05-11 13","61373.265","3.441055",""
"2017-05-11 14","61367.491","3.440731",""
"2017-05-11 15","60975.773","3.418768",""
"2017-05-11 16","60878.281","3.413302",""
"2017-05-11 17","60046.073","3.366642",""
"2017-05-11 18","58605.411","2.831691",""
"2017-05-11 19","55684.938","2.304067",""
"2017-05-11 20","53478.53","2.21998",""
"2017-05-11 21","51006.506","2.117363",""
"2017-05-11 22","47307.22","1.963799",""
"2017-05-11 23","42895.047","1.743064",""
"2017-05-11 24","38570.969","1.564754",""
"2017-05-12 01","35112.829","1.498023",""
"2017-05-12 02","31953.571","1.247127",""
"2017-05-12 03","30027.611","1.028494",""
"2017-05-12 04","29149.534","0.827766",""
"2017-05-12 05","28925.32","0.879792",""
"2017-05-12 06","29647.497","1.137172",""
"2017-05-12 07","33585.093","1.383125",""
"2017-05-12 08","42094.746","2.203794",""
"2017-05-12 09","49389.528","2.874844",""
"2017-05-12 10","54737.535","3.307692",""
"2017-05-12 11","58272.463","3.521301",""
"2017-05-12 12","59815.763","3.61456",""
"2017-05-12 13","60306.97","3.644243",""
"2017-05-12 14","59789.083","3.480178",""
"2017-05-12 15","58953.625","3.498988",""
"2017-05-12 16","58223.277","3.518329",""
"2017-05-12 17","56928.712","3.4401",""
"2017-05-12 18","54678.501","2.855234",""
"2017-05-12 19","52191.49","2.212604",""
"2017-05-12 20","51961.737","2.993097",""
"2017-05-12 21","49283.798","2.576847",""
"2017-05-12 22","45583.396","1.947798",""
"2017-05-12 23","41884.451","1.722097",""
"2017-05-12 24","38064.724","1.577854",""
"2017-05-13 01","35424.934","1.466046",""
"2017-05-13 02","32198.084","1.263171",""
"2017-05-13 03","30441.475","0.872647",""
"2017-05-13 04","29387.075","0.791006",""
"2017-05-13 05","29009.999","0.702771",""
"2017-05-13 06","28905.883","0.733316",""
"2017-05-13 07","29761.741","0.965314",""
"2017-05-13 08","32500.363","1.152556",""
"2017-05-13 09","36224.027","1.47474",""
"2017-05-13 10","41025.5","1.719909",""
"2017-05-13 11","45887.81","1.957717",""
"2017-05-13 12","48094.313","2.061562",""
"2017-05-13 13","48199.625","2.066076",""
"2017-05-13 14","47835.86","2.005418",""
"2017-05-13 15","46494.49","1.949185",""
"2017-05-13 16","44661.908","1.872357",""
"2017-05-13 17","42804.212","1.794477",""
"2017-05-13 18","41373.43","1.65654",""
"2017-05-13 19","40163.112","1.599972",""
"2017-05-13 20","42056.176","2.476289",""
"2017-05-13 21","41721.808","1.864209",""
"2017-05-13 22","39358.206","1.660604",""
"2017-05-13 23","36973.631","1.555019",""
"2017-05-13 24","33880.568","1.285859",""
"2017-05-14 01","33880.568","1.219742",""
"2017-05-14 01","31112.125","0.688793",""
"2017-05-14 02","29326.835","0.595985",""
"2017-05-14 03","28366.701","0.576473",""
"2017-05-14 04","27715.879","0.074602",""
"2017-05-14 05","27281.987","0.073434",""
"2017-05-14 06","27227.601","0.201542",""
"2017-05-14 07","27785.918","0.56467",""
"2017-05-14 08","28500.093","0.490964",""
"2017-05-14 09","30709.611","0.204585",""
"2017-05-14 10","33890.08","0.971506",""
"2017-05-14 11","36734.51","1.193946",""
"2017-05-14 12","39066.939","1.4012",""
"2017-05-14 13","39820.093","1.495202",""
"2017-05-14 14","39785.289","1.515313",""
"2017-05-14 15","39194.624","1.295005",""
"2017-05-14 16","37959.747","0.883818",""
"2017-05-14 17","36689.401","0.822145",""
"2017-05-14 18","36279.808","1.144989",""
"2017-05-14 19","39248.392","1.65333",""
"2017-05-14 20","40425.729","1.702925",""
"2017-05-14 21","40203.6","1.693568",""
"2017-05-14 22","39228.361","1.652486",""
"2017-05-14 23","37424.545","1.576501",""
"2017-05-14 24","35085.071","1.310324",""
"2017-05-15 01","32073.762","0.744616",""
"2017-05-15 02","29178.125","0.15904",""
"2017-05-15 03","27949.954","0.075233",""
"2017-05-15 04","27431.467","0.073837",""
"2017-05-15 05","27149.622","0.515201",""
"2017-05-15 06","28175.502","0.923345",""
"2017-05-15 07","32741.073","1.266847",""
"2017-05-15 08","40743.541","1.680671",""
"2017-05-15 09","48382.585","2.220429",""
"2017-05-15 10","53666.398","2.972116",""
"2017-05-15 11","57832.637","3.261223",""
"2017-05-15 12","58961.455","3.348683",""
"2017-05-15 13","59566.728","3.298884",""
"2017-05-15 14","59374.716","3.068501",""
"2017-05-15 15","58606.028","3.080043",""
"2017-05-15 16","58148.582","3.302517",""
"2017-05-15 17","57158.417","2.542407",""
"2017-05-15 18","56439.335","2.396485",""
"2017-05-15 19","54460.543","3.173681",""
"2017-05-15 20","52892.718","3.231805",""
"2017-05-15 21","50172.985","2.798904",""
"2017-05-15 22","46021.366","2.384589",""
"2017-05-15 23","41564.033","1.773252",""
"2017-05-15 24","37712.695","1.59879",""
"2017-05-16 01","34136.418","1.396641",""
"2017-05-16 02","30847.439","1.042044",""
"2017-05-16 03","29304.676","0.861751",""
"2017-05-16 04","28545.561","0.806772",""
"2017-05-16 05","28253.638","0.861263",""
"2017-05-16 06","29085.721","1.021677",""
"2017-05-16 07","33715.877","1.490607",""
"2017-05-16 08","42335.351","2.430053",""
"2017-05-16 09","49855.464","3.039516",""
"2017-05-16 10","55632.857","3.391743",""
"2017-05-16 11","60260.014","3.673845",""
"2017-05-16 12","62455.116","3.807673",""
"2017-05-16 13","63532.957","3.873385",""
"2017-05-16 14","63480.604","3.870194",""
"2017-05-16 15","63358.779","3.862766",""
"2017-05-16 16","62791.605","3.828188",""
"2017-05-16 17","61253.681","3.734425",""
"2017-05-16 18","59419.114","3.622578",""
"2017-05-16 19","56042.284","3.424247",""
"2017-05-16 20","53986.208","3.298619",""
"2017-05-16 21","51176.734","3.126957",""
"2017-05-16 22","47053.966","2.621742",""
"2017-05-16 23","42661.296","1.886092",""
"2017-05-16 24","39246.168","2.149735",""
"2017-05-17 01","35323.429","0.696115",""
"2017-05-17 02","31942.899","0.460918",""
"2017-05-17 03","29834.97","0.22123",""
"2017-05-17 04","29160.359","0.216228",""
"2017-05-17 05","28838.976","0.240816",""
"2017-05-17 06","29753.707","0.719525",""
"2017-05-17 07","34297.295","1.152454",""
"2017-05-17 08","42894.139","1.458518",""
"2017-05-17 09","49658.447","1.738283",""
"2017-05-17 10","55627.976","1.947244",""
"2017-05-17 11","59657.13","2.088284",""
"2017-05-17 12","61186.197","2.141808",""
"2017-05-17 13","61330.097","2.146846",""
"2017-05-17 14","61222.493","2.14308",""
"2017-05-17 15","60734.003","2.125979",""
"2017-05-17 16","60367.549","2.113153",""
"2017-05-17 17","59703.298","2.089901",""
"2017-05-17 18","58082.009","2.033147",""
"2017-05-17 19","54951.909","1.916237",""
"2017-05-17 20","52986.179","1.84769",""
"2017-05-17 21","50542.703","1.762483",""
"2017-05-17 22","47536.143","1.657641",""
"2017-05-17 23","43838.802","1.528711",""
"2017-05-17 24","39275.76","1.369592",""
"2017-05-18 01","34821.645","1.184031",""
"2017-05-18 02","32219.063","0.968549",""
"2017-05-18 03","30743.75","0.829725",""
"2017-05-18 04","30023.195","0.89251",""
"2017-05-18 05","29661.439","0.857978",""
"2017-05-18 06","30500.619","0.945415",""
"2017-05-18 07","34631.215","1.177556",""
"2017-05-18 08","43575.273","1.481678",""
"2017-05-18 09","51913.728","2.146687",""
"2017-05-18 10","58527.19","2.791591",""
"2017-05-18 11","63283.599","3.018459",""
"2017-05-18 12","65716.453","3.1345",""
"2017-05-18 13","66376.355","2.460948",""
"2017-05-18 14","66089.766","2.309043",""
"2017-05-18 15","65375.597","2.28409",""
"2017-05-18 16","64978.053","2.270201",""
"2017-05-18 17","62539.425","2.185",""
"2017-05-18 18","61003.766","2.131348",""
"2017-05-18 19","58608.614","2.067242",""
"2017-05-18 20","56679.732","2.563377",""
"2017-05-18 21","54038.337","2.566655",""
"2017-05-18 22","50428.096","2.39518",""
"2017-05-18 23","46259.414","2.153917",""
"2017-05-18 24","41942.111","1.650295",""
"2017-05-19 01","37157.29","1.117985",""
"2017-05-19 02","33598.913","0.283057",""
"2017-05-19 03","31490.723","0.246348",""
"2017-05-19 04","30719.158","0.236203",""
"2017-05-19 05","30450.611","0.22803",""
"2017-05-19 06","31188.559","0.444176",""
"2017-05-19 07","35854.355","1.280155",""
"2017-05-19 08","45579.303","1.645662",""
"2017-05-19 09","53759.759","2.002128",""
"2017-05-19 10","59121.089","2.201795",""
"2017-05-19 11","62525.207","2.328572",""
"2017-05-19 12","63384.361","2.360569",""
"2017-05-19 13","63406.209","2.361382",""
"2017-05-19 14","62732.492","2.336292",""
"2017-05-19 15","61569.657","2.292985",""
"2017-05-19 16","60932.696","2.269264",""
"2017-05-19 17","59283.597","2.207848",""
"2017-05-19 18","57514.227","2.141953",""
"2017-05-19 19","56236.454","2.086845",""
"2017-05-19 20","53920.378","2.0009",""
"2017-05-19 21","51255.754","1.90202",""
"2017-05-19 22","47810.811","1.774183",""
"2017-05-19 23","44073.443","1.635496",""
"2017-05-19 24","40965.545","1.520166",""
"2017-05-20 01","37382.259","1.341462",""
"2017-05-20 02","33932.817","0.965428",""
"2017-05-20 03","31785.865","0.687388",""
"2017-05-20 04","30745.477","0.741767",""
"2017-05-20 05","29998.776","0.954866",""
"2017-05-20 06","30087.557","0.963792",""
"2017-05-20 07","31076.876","1.115193",""
"2017-05-20 08","33502.442","1.202234",""
"2017-05-20 09","38075.754","1.399799",""
"2017-05-20 10","43858.103","1.612378",""
"2017-05-20 11","48606.154","1.786933",""
"2017-05-20 12","50259.152","1.847703",""
"2017-05-20 13","50419.466","1.853597",""
"2017-05-20 14","49762.949","1.829462",""
"2017-05-20 15","47954.837","1.762989",""
"2017-05-20 16","45634.512","1.677685",""
"2017-05-20 17","43366.362","1.5943",""
"2017-05-20 18","42900.064","1.577158",""
"2017-05-20 19","45011.013","1.657805",""
"2017-05-20 20","45243.873","1.666382",""
"2017-05-20 21","44738.855","1.647781",""
"2017-05-20 22","42547.142","1.567058",""
"2017-05-20 23","39559.911","1.457035",""
"2017-05-20 24","37126.508","1.36741",""
"2017-05-21 01","34455.366","1.227116",""
"2017-05-21 02","31837.916","0.686362",""
"2017-05-21 03","29918.475","0.392247",""
"2017-05-21 04","28695.6","0.114416",""
"2017-05-21 05","27968.813","0.168221",""
"2017-05-21 06","27763.923","0.127587",""
"2017-05-21 07","28171.654","0.110423",""
"2017-05-21 08","28615.615","0.096693",""
"2017-05-21 09","30146.905","0.118165",""
"2017-05-21 10","33781.412","0.703148",""
"2017-05-21 11","36472.77","0.852832",""
"2017-05-21 12","38405.467","1.105658",""
"2017-05-21 13","39392.027","1.131398",""
"2017-05-21 14","40420.861","1.163679",""
"2017-05-21 15","40761.096","1.184493",""
"2017-05-21 16","40470.84","1.162383",""
"2017-05-21 17","39645.095","1.272628",""
"2017-05-21 18","40174.96","1.444392",""
"2017-05-21 19","43073.025","1.589338",""
"2017-05-21 20","44339.417","1.636066",""
"2017-05-21 21","44139.066","1.628673",""
"2017-05-21 22","43032.478","1.587842",""
"2017-05-21 23","40550.219","1.49625",""
"2017-05-21 24","37285.117","1.247266",""
"2017-05-22 01","33244.402","0.238146",""
"2017-05-22 02","30053.332","0.148263",""
"2017-05-22 03","28204.616","0.110552",""
"2017-05-22 04","27457.733","0.107624",""
"2017-05-22 05","27179.684","0.110208",""
"2017-05-22 06","28221.549","0.650359",""
"2017-05-22 07","33700.747","1.202518",""
"2017-05-22 08","43808.667","1.563191",""
"2017-05-22 09","52006.754","1.915466",""
"2017-05-22 10","58659.634","2.200141",""
"2017-05-22 11","63422.304","2.550217",""
"2017-05-22 12","65532.253","2.635058",""
"2017-05-22 13","66700.431","2.537787",""
"2017-05-22 14","66602.463","2.502553",""
"2017-05-22 15","65756.927","2.470782",""
"2017-05-22 16","65192.13","2.449561",""
"2017-05-22 17","64040.137","2.406275",""
"2017-05-22 18","62282.582","2.340236",""
"2017-05-22 19","58226.713","2.136684",""
"2017-05-22 20","55613.409","2.040786",""
"2017-05-22 21","53865.28","1.976637",""
"2017-05-22 22","50128.627","1.839517",""
"2017-05-22 23","45737.005","1.678363",""
"2017-05-22 24","41116.968","1.508825",""
"2017-05-23 01","36476.015","1.161038",""
"2017-05-23 02","32706.451","0.842125",""
"2017-05-23 03","30534.921","0.76145",""
"2017-05-23 04","29518.708","0.672273",""
"2017-05-23 05","29284.173","0.653078",""
"2017-05-23 06","30137.142","0.94705",""
"2017-05-23 07","34800.495","1.246463",""
"2017-05-23 08","44386.241","1.589799",""
"2017-05-23 09","52196.905","1.925997",""
"2017-05-23 10","59173.693","2.183431",""
"2017-05-23 11","63184.396","2.591891",""
"2017-05-23 12","64873.258","3.24426",""
"2017-05-23 13","65657.509","3.283479",""
"2017-05-23 14","65454.561","2.760213",""
"2017-05-23 15","64802.912","2.391142",""
"2017-05-23 16","64394.497","2.376072",""
"2017-05-23 17","63784.923","2.383753",""
"2017-05-23 18","62727.255","2.691833",""
"2017-05-23 19","59681.914","2.198151",""
"2017-05-23 20","57001.994","2.099446",""
"2017-05-23 21","55020.045","2.026449",""
"2017-05-23 22","52943.174","1.949955",""
"2017-05-23 23","47926.613","1.765189",""
"2017-05-23 24","43343.186","1.596378",""
"2017-05-24 01","38172.766","1.438619",""
"2017-05-24 02","33535.745","1.2056",""
"2017-05-24 03","31505.953","1.090525",""
"2017-05-24 04","30573.415","1.058246",""
"2017-05-24 05","30212.397","1.051807",""
"2017-05-24 06","31048.823","1.105822",""
"2017-05-24 07","36109.804","1.360872",""
"2017-05-24 08","45580.593","1.909679",""
"2017-05-24 09","54054.716","2.546453",""
"2017-05-24 10","61359.844","3.419505",""
"2017-05-24 11","66060.138","3.681447",""
"2017-05-24 12","67513.852","3.76246",""
"2017-05-24 13","68234.168","3.802602",""
"2017-05-24 14","68455.341","3.814928",""
"2017-05-24 15","67698.203","3.772733",""
"2017-05-24 16","66884.34","3.727378",""
"2017-05-24 17","66253.784","3.692238",""
"2017-05-24 18","65176.829","3.619155",""
"2017-05-24 19","60844.367","3.37045",""
"2017-05-24 20","57859.518","3.208972",""
"2017-05-24 21","55609.794","3.080483",""
"2017-05-24 22","52455.371","2.881208",""
"2017-05-24 23","47244.897","2.569758",""
"2017-05-24 24","42651.174","1.977896",""
"2017-05-25 01","37785.091","1.449257",""
"2017-05-25 02","33992.042","1.242447",""
"2017-05-25 03","31735.411","1.106949",""
"2017-05-25 04","30877.582","1.064648",""
"2017-05-25 05","30638.982","1.005238",""
"2017-05-25 06","31436.821","1.077628",""
"2017-05-25 07","36472.795","1.364803",""
"2017-05-25 08","45639.679","1.909105",""
"2017-05-25 09","54191.345","3.016393",""
"2017-05-25 10","61574.952","3.431493",""
"2017-05-25 11","66447.775","3.703049",""
"2017-05-25 12","67817.402","3.779377",""
"2017-05-25 13","68000.629","3.789587",""
"2017-05-25 14","67508.327","3.762152",""
"2017-05-25 15","66917.037","3.7292",""
"2017-05-25 16","65792.719","3.666543",""
"2017-05-25 17","64803.613","3.611422",""
"2017-05-25 18","62798.173","3.361186",""
"2017-05-25 19","60332.622","3.346134",""
"2017-05-25 20","57812.481","3.206363",""
"2017-05-25 21","55477.507","3.076862",""
"2017-05-25 22","51609.227","2.862321",""
"2017-05-25 23","47545.478","2.061897",""
"2017-05-25 24","43633.261","1.711468",""
"2017-05-26 01","38857.804","1.839285",""
"2017-05-26 02","34750.79","1.244209",""
"2017-05-26 03","32484.769","1.130221",""
"2017-05-26 04","31568.251","1.098333",""
"2017-05-26 05","31106.245","1.044505",""
"2017-05-26 06","31811.488","1.123956",""
"2017-05-26 07","36426.587","1.704558",""
"2017-05-26 08","46029.551","2.178751",""
"2017-05-26 09","53981.014","3.002817",""
"2017-05-26 10","60402.557","3.36003",""
"2017-05-26 11","63895.905","3.554356",""
"2017-05-26 12","65513.053","3.644313",""
"2017-05-26 13","65314.568","3.633271",""
"2017-05-26 14","63990.842","3.559636",""
"2017-05-26 15","63227.489","3.517173",""
"2017-05-26 16","61688.369","3.431556",""
"2017-05-26 17","59945.347","3.334596",""
"2017-05-26 18","58284.016","2.998526",""
"2017-05-26 19","58138.435","3.218402",""
"2017-05-26 20","55296.886","3.064829",""
"2017-05-26 21","52677.321","2.91964",""
"2017-05-26 22","48721.79","2.700405",""
"2017-05-26 23","44819.331","2.478067",""
"2017-05-26 24","41707.853","2.027622",""
"2017-05-27 01","38406.955","1.830894",""
"2017-05-27 02","35234.901","1.679679",""
"2017-05-27 03","32996.375","1.354931",""
"2017-05-27 04","31620.213","1.170499",""
"2017-05-27 05","30873.995","1.167857",""
"2017-05-27 06","30841.727","1.33508",""
"2017-05-27 07","31691.436","1.510759",""
"2017-05-27 08","34046.028","1.623005",""
"2017-05-27 09","38315.63","1.857542",""
"2017-05-27 10","43872.488","2.126938",""
"2017-05-27 11","48355.312","2.344266",""
"2017-05-27 12","50099.056","2.428802",""
"2017-05-27 13","49963.764","2.422244",""
"2017-05-27 14","49494.073","2.399473",""
"2017-05-27 15","47776.302","2.316196",""
"2017-05-27 16","45765.237","2.218699",""
"2017-05-27 17","43959.807","2.131172",""
"2017-05-27 18","43427.736","2.184438",""
"2017-05-27 19","45443.557","2.51258",""
"2017-05-27 20","45564.973","2.519293",""
"2017-05-27 21","45020.923","2.489213",""
"2017-05-27 22","42639.393","2.357538",""
"2017-05-27 23","40393.812","2.23338",""
"2017-05-27 24","38548.219","1.923401",""
"2017-05-28 01","35950.867","2.108406",""
"2017-05-28 02","33162.425","1.226937",""
"2017-05-28 03","31224.366","1.040129",""
"2017-05-28 04","30006.726","0.953309",""
"2017-05-28 05","29092.241","0.916456",""
"2017-05-28 06","28765.407","0.904233",""
"2017-05-28 07","29160.009","0.88732",""
"2017-05-28 08","29875.794","0.833009",""
"2017-05-28 09","31307.916","0.971566",""
"2017-05-28 10","35015.355","1.18284",""
"2017-05-28 11","37821.568","1.835333",""
"2017-05-28 12","39638.721","2.332658",""
"2017-05-28 13","40666.389","2.393134",""
"2017-05-28 14","41667.671","2.452057",""
"2017-05-28 15","42156.685","2.480834",""
"2017-05-28 16","41694.352","2.453627",""
"2017-05-28 17","41069.289","2.416843",""
"2017-05-28 18","41552.065","2.478674",""
"2017-05-28 19","44710.911","3.002742",""
"2017-05-28 20","45833.198","3.078114",""
"2017-05-28 21","45990.304","3.088665",""
"2017-05-28 22","44752.526","2.738578",""
"2017-05-28 23","42670.827","2.559711",""
"2017-05-28 24","39565.554","2.373434",""
"2017-05-29 01","35858.514","1.802563",""
"2017-05-29 02","32176.372","1.138696",""
"2017-05-29 03","30251.076","1.042175",""
"2017-05-29 04","29510.428","1.016659",""
"2017-05-29 05","29266.022","1.025894",""
"2017-05-29 06","30029.952","1.195578",""
"2017-05-29 07","34994.872","1.979629",""
"2017-05-29 08","45099.054","2.638874",""
"2017-05-29 09","53219.163","3.199612",""
"2017-05-29 10","60220.075","3.620517",""
"2017-05-29 11","63627.828","4.375536",""
"2017-05-29 12","64781.434","4.59381",""
"2017-05-29 13","65100.89","4.616464",""
"2017-05-29 14","64780.81","4.593766",""
"2017-05-29 15","63805.085","4.524575",""
"2017-05-29 16","62717.199","3.997643",""
"2017-05-29 17","61235.752","3.681581",""
"2017-05-29 18","59930.834","3.603127",""
"2017-05-29 19","58721.398","4.577338",""
"2017-05-29 20","56145.902","4.466893",""
"2017-05-29 21","53841.705","4.283575",""
"2017-05-29 22","50818.689","4.043067",""
"2017-05-29 23","45949.657","3.655694",""
"2017-05-29 24","41557.881","3.306291",""
"2017-05-30 01","37160.713","2.463299",""
"2017-05-30 02","33346.049","1.953406",""
"2017-05-30 03","31271.204","1.701913",""
"2017-05-30 04","30498.619","1.136558",""
"2017-05-30 05","30165.873","1.124158",""
"2017-05-30 06","30864.91","1.286744",""
"2017-05-30 07","35719.125","2.092421",""
"2017-05-30 08","46200.332","3.344304",""
"2017-05-30 09","53929.675","4.323105",""
"2017-05-30 10","59930.52","4.804144",""
"2017-05-30 11","63862.834","5.119366",""
"2017-05-30 12","65083.265","5.217199",""
"2017-05-30 13","65022.873","5.186208",""
"2017-05-30 14","64390.654","5.131467",""
"2017-05-30 15","63185.314","5.03541",""
"2017-05-30 16","62275.388","4.971243",""
"2017-05-30 17","61209.792","4.906694",""
"2017-05-30 18","60212.248","4.612835",""
"2017-05-30 19","59309.111","4.746381",""
"2017-05-30 20","56611.129","4.530467",""
"2017-05-30 21","54553.373","4.365789",""
"2017-05-30 22","50616.816","4.050755",""
"2017-05-30 23","45628.55","3.058254",""
"2017-05-30 24","40762.899","2.426134",""
"2017-05-31 01","35233.877","2.028572",""
"2017-05-31 02","31471.828","1.19392",""
"2017-05-31 03","29536.13","1.021504",""
"2017-05-31 04","28731.275","0.993668",""
"2017-05-31 05","28428.366","0.983193",""
"2017-05-31 06","29148.724","1.150725",""
"2017-05-31 07","35237.94","2.061872",""
"2017-05-31 08","45673.995","2.975583",""
"2017-05-31 09","51739.521","4.133667",""
"2017-05-31 10","58408.335","4.666463",""
"2017-05-31 11","61706.172","4.929941",""
"2017-05-31 12","62422.85","4.987198",""
"2017-05-31 13","62229.919","4.925905",""
"2017-05-31 14","61854.221","4.850561",""
"2017-05-31 15","60809.462","4.768632",""
"2017-05-31 16","60585.029","4.751033",""
"2017-05-31 17","59917.613","3.831243",""
"2017-05-31 18","59224.865","3.548775",""
"2017-05-31 19","57528.002","3.431675",""
"2017-05-31 20","55234.398","3.294856",""
"2017-05-31 21","52801","3.149698",""
"2017-05-31 22","49367.746","2.944897",""
"2017-05-31 23","45276.002","2.700816",""
"2017-05-31 24","41391.115","2.477396",""
"2017-06-01 01","37577.328","2.218905",""
"2017-06-01 02","33918.668","2.002865",""
"2017-06-01 03","31720.318","1.437213",""
"2017-06-01 04","30893.909","1.165784",""
"2017-06-01 05","30411.614","1.147584",""
"2017-06-01 06","31094.42","1.450536",""
"2017-06-01 07","35472.469","2.09937",""
"2017-06-01 08","44681.866","3.165506",""
"2017-06-01 09","52149.248","3.806385",""
"2017-06-01 10","57817.572","4.646393",""
"2017-06-01 11","61499.398","4.942275",""
"2017-06-01 12","62321.163","5.008314",""
"2017-06-01 13","62213.453","4.578502",""
"2017-06-01 14","62170.11","3.766925",""
"2017-06-01 15","61318.017","3.715295",""
"2017-06-01 16","60387.814","3.658934",""
"2017-06-01 17","59454.858","3.602405",""
"2017-06-01 18","59398.075","3.598965",""
"2017-06-01 19","58153.829","3.527473",""
"2017-06-01 20","55162.457","3.346024",""
"2017-06-01 21","53066.184","3.218868",""
"2017-06-01 22","49729.23","3.016457",""
"2017-06-01 23","45540.997","2.762409",""
"2017-06-01 24","41418.312","2.512337",""
"2017-06-02 01","37557.147","3.537743",""
"2017-06-02 02","33808.955","3.184676",""
"2017-06-02 03","31662.332","2.982473",""
"2017-06-02 04","30853.133","2.906249",""
"2017-06-02 05","30455.469","2.670166",""
"2017-06-02 06","31295.723","2.926898",""
"2017-06-02 07","35620.868","3.379302",""
"2017-06-02 08","44626.923","4.272699",""
"2017-06-02 09","52462.641","5.121676",""
"2017-06-02 10","58139.684","5.984712",""
"2017-06-02 11","61326.826","6.316909",""
"2017-06-02 12","62539.185","6.441787",""
"2017-06-02 13","63323.249","6.318187",""
"2017-06-02 14","63044.222","6.252198",""
"2017-06-02 15","62702.576","6.193022",""
"2017-06-02 16","62470.926","6.241546",""
"2017-06-02 17","61849.61","6.108776",""
"2017-06-02 18","60553.78","5.915648",""
"2017-06-02 19","57273.564","5.47197",""
"2017-06-02 20","54192.872","5.177638",""
"2017-06-02 21","51621.83","4.931998",""
"2017-06-02 22","48179.912","4.603154",""
"2017-06-02 23","44405.712","4.242563",""
"2017-06-02 24","41204.949","3.93676",""
"2017-06-03 01","37829.085","3.555833",""
"2017-06-03 02","34466.288","3.239739",""
"2017-06-03 03","32160.68","2.793805",""
"2017-06-03 04","30905.448","2.283711",""
"2017-06-03 05","30292.083","1.951206",""
"2017-06-03 06","30333.765","1.95389",""
"2017-06-03 07","31111.162","2.003964",""
"2017-06-03 08","33478.867","2.626938",""
"2017-06-03 09","38048.738","3.374375",""
"2017-06-03 10","43912.249","4.142397",""
"2017-06-03 11","48518.311","4.576903",""
"2017-06-03 12","50057.632","4.722113",""
"2017-06-03 13","50255.248","4.740753",""
"2017-06-03 14","49667.224","4.685284",""
"2017-06-03 15","47760.988","4.505461",""
"2017-06-03 16","45895.99","4.32953",""
"2017-06-03 17","44447.893","4.192926",""
"2017-06-03 18","44156.258","4.165415",""
"2017-06-03 19","46011.952","4.377593",""
"2017-06-03 20","45891.966","4.366178",""
"2017-06-03 21","45489.98","4.327933",""
"2017-06-03 22","43140.454","4.104398",""
"2017-06-03 23","40353.598","3.779564",""
"2017-06-03 24","37926.502","2.738769",""
"2017-06-04 01","35344.627","2.281408",""
"2017-06-04 02","32618.457","1.379502",""
"2017-06-04 03","30667.551","0.977385",""
"2017-06-04 04","29450.187","0.847501",""
"2017-06-04 05","28789.055","0.822669",""
"2017-06-04 06","28527.548","0.815195",""
"2017-06-04 07","28941.842","0.825088",""
"2017-06-04 08","29508.53","0.823387",""
"2017-06-04 09","30849.028","0.900201",""
"2017-06-04 10","34490.796","1.185038",""
"2017-06-04 11","37321.595","1.395222",""
"2017-06-04 12","39403.725","2.33941",""
"2017-06-04 13","40311.544","3.209146",""
"2017-06-04 14","41072.576","3.269731",""
"2017-06-04 15","41247.33","2.562573",""
"2017-06-04 16","40551.731","1.687751",""
"2017-06-04 17","39911.077","2.833777",""
"2017-06-04 18","40807.828","3.808389",""
"2017-06-04 19","44322.212","4.225771",""
"2017-06-04 20","45619.031","4.349412",""
"2017-06-04 21","46011.104","4.386794",""
"2017-06-04 22","44913.431","4.282139",""
"2017-06-04 23","42725.342","4.030431",""
"2017-06-04 24","39329.287","3.207637",""
"2017-06-05 01","35700.898","2.162779",""
"2017-06-05 02","31684.997","1.137636",""
"2017-06-05 03","29533.356","0.990882",""
"2017-06-05 04","28734.148","0.848147",""
"2017-06-05 05","28427.33","0.871583",""
"2017-06-05 06","29344.822","1.02599",""
"2017-06-05 07","34102.139","2.286046",""
"2017-06-05 08","44536.83","4.174365",""
"2017-06-05 09","53667.951","5.105989",""
"2017-06-05 10","60630.329","5.768391",""
"2017-06-05 11","65158.015","6.225443",""
"2017-06-05 12","67208.801","6.39427",""
"2017-06-05 13","67487.509","6.420785",""
"2017-06-05 14","67079.829","6.381999",""
"2017-06-05 15","66300.594","6.307863",""
"2017-06-05 16","66134.217","6.292033",""
"2017-06-05 17","64970.009","6.18127",""
"2017-06-05 18","63557.807","6.046912",""
"2017-06-05 19","60837.738","5.800396",""
"2017-06-05 20","58153.079","5.544435",""
"2017-06-05 21","56368.9","5.374327",""
"2017-06-05 22","53086.564","5.061382",""
"2017-06-05 23","48628.268","4.63305",""
"2017-06-05 24","43548.776","4.149102",""
"2017-06-06 01","38281.333","3.577752",""
"2017-06-06 02","33945.84","2.38969",""
"2017-06-06 03","31592.98","1.588915",""
"2017-06-06 04","30742.581","1.167877",""
"2017-06-06 05","30215.544","1.336794",""
"2017-06-06 06","31006.714","2.860344",""
"2017-06-06 07","36231.157","3.393451",""
"2017-06-06 08","47403.064","4.439825",""
"2017-06-06 09","56179.225","5.480895",""
"2017-06-06 10","63007.004","6.464749",""
"2017-06-06 11","66338.707","6.811055",""
"2017-06-06 12","67367.53","6.884978",""
"2017-06-06 13","66633.527","6.702436",""
"2017-06-06 14","65968.179","6.325026",""
"2017-06-06 15","64615.409","6.143189",""
"2017-06-06 16","63183.077","6.002764",""
"2017-06-06 17","62321.176","5.920878",""
"2017-06-06 18","62111.782","5.900985",""
